filename,algorithm,score
random_500_29,VPSC,0.237
random_500_2,GTREE,0.41
random_500_2,PFS,0.273
random_500_2,PFS',0.365
random_500_2,PRISM,0.355
random_500_2,RWordle-L,0.476
random_500_2,SCALE,0.484
random_500_2,VPSC,0.279
random_500_30,GTREE,0.419
random_500_30,PFS,0.291
random_500_30,PFS',0.422
random_500_30,PRISM,0.376
random_500_30,RWordle-L,0.445
random_500_30,SCALE,0.491
random_500_30,VPSC,0.264
random_500_3,GTREE,0.408
random_500_3,PFS,0.299
random_500_3,PFS',0.415
random_500_3,PRISM,0.388
random_500_3,RWordle-L,0.45
random_500_3,SCALE,0.486
random_500_3,VPSC,0.244
random_500_4,GTREE,0.409
random_500_4,PFS,0.292
random_500_4,PFS',0.393
random_500_4,PRISM,0.372
random_500_4,RWordle-L,0.451
random_500_4,SCALE,0.489
random_500_4,VPSC,0.259
random_500_5,GTREE,0.418
random_500_5,PFS,0.289
random_500_5,PFS',0.387
random_500_5,PRISM,0.368
random_500_5,RWordle-L,0.454
random_500_5,SCALE,0.486
random_500_5,VPSC,0.264
random_500_6,GTREE,0.416
random_500_6,PFS,0.289
random_500_6,PFS',0.397
random_500_6,PRISM,0.377
random_500_6,RWordle-L,0.448
random_500_6,SCALE,0.486
random_500_6,VPSC,0.255
random_500_7,GTREE,0.423
random_500_7,PFS,0.262
random_500_7,PFS',0.345
random_500_7,PRISM,0.336
random_500_7,RWordle-L,0.476
random_500_7,SCALE,0.482
random_500_7,VPSC,0.282
random_500_8,GTREE,0.42
random_500_8,PFS,0.298
random_500_8,PFS',0.415
random_500_8,PRISM,0.402
random_500_8,RWordle-L,0.44
random_500_8,SCALE,0.487
random_500_8,VPSC,0.263
random_500_9,GTREE,0.424
random_500_9,PFS,0.289
random_500_9,PFS',0.416
random_500_9,PRISM,0.376
random_500_9,RWordle-L,0.433
random_500_9,SCALE,0.485
random_500_9,VPSC,0.252
random_50_10,GTREE,0.521
random_50_10,PFS,0.395
random_50_10,PFS',0.517
random_50_10,PRISM,0.522
random_50_10,RWordle-L,0.664
random_50_10,SCALE,0.52
random_50_10,VPSC,0.586
random_50_11,GTREE,0.521
random_50_11,PFS,0.395
random_50_11,PFS',0.517
random_50_11,PRISM,0.522
random_50_11,RWordle-L,0.664
random_50_11,SCALE,0.52
random_50_11,VPSC,0.586
random_50_12,GTREE,0.521
random_50_12,PFS,0.327
random_50_12,PFS',0.52
random_50_12,PRISM,0.486
random_50_12,RWordle-L,0.656
random_50_12,SCALE,0.521
random_50_12,VPSC,0.539
random_50_13,GTREE,0.521
random_50_13,PFS,0.395
random_50_13,PFS',0.517
random_50_13,PRISM,0.522
random_50_13,RWordle-L,0.664
random_50_13,SCALE,0.52
random_50_13,VPSC,0.586
random_50_14,GTREE,0.521
random_50_14,PFS,0.395
random_50_14,PFS',0.517
random_50_14,PRISM,0.522
random_50_14,RWordle-L,0.664
random_50_14,SCALE,0.52
random_50_14,VPSC,0.586
random_50_15,GTREE,0.521
random_50_15,PFS,0.327
random_50_15,PFS',0.52
random_50_15,PRISM,0.486
random_50_15,RWordle-L,0.656
random_50_15,SCALE,0.521
random_50_15,VPSC,0.539
random_50_16,GTREE,0.521
random_50_16,PFS,0.327
random_50_16,PFS',0.52
random_50_16,PRISM,0.486
random_50_16,RWordle-L,0.656
random_50_16,SCALE,0.521
random_50_16,VPSC,0.539
random_50_17,GTREE,0.521
random_50_17,PFS,0.395
random_50_17,PFS',0.517
random_50_17,PRISM,0.522
random_50_17,RWordle-L,0.664
random_50_17,SCALE,0.52
random_50_17,VPSC,0.586
random_50_18,GTREE,0.521
random_50_18,PFS,0.395
random_50_18,PFS',0.517
random_50_18,PRISM,0.522
random_50_18,RWordle-L,0.664
random_50_18,SCALE,0.52
random_50_18,VPSC,0.586
random_50_19,GTREE,0.466
random_50_19,PFS,0.393
random_50_19,PFS',0.506
random_50_19,PRISM,0.494
random_50_19,RWordle-L,0.683
random_50_19,SCALE,0.52
random_50_19,VPSC,0.57
random_50_1,GTREE,0.448
random_50_1,PFS,0.383
random_50_1,PFS',0.469
random_50_1,PRISM,0.458
random_50_1,RWordle-L,0.65
random_50_1,SCALE,0.522
random_50_1,VPSC,0.581
random_50_20,GTREE,0.466
random_50_20,PFS,0.393
random_50_20,PFS',0.506
random_50_20,PRISM,0.494
random_50_20,RWordle-L,0.683
random_50_20,SCALE,0.52
random_50_20,VPSC,0.57
random_50_21,GTREE,0.466
random_50_21,PFS,0.393
random_50_21,PFS',0.506
random_50_21,PRISM,0.494
random_50_21,RWordle-L,0.683
random_50_21,SCALE,0.52
random_50_21,VPSC,0.57
random_50_22,GTREE,0.501
random_50_22,PFS,0.39
random_50_22,PFS',0.527
random_50_22,PRISM,0.505
random_50_22,RWordle-L,0.619
random_50_22,SCALE,0.518
random_50_22,VPSC,0.487
random_50_23,GTREE,0.466
random_50_23,PFS,0.393
random_50_23,PFS',0.506
random_50_23,PRISM,0.494
random_50_23,RWordle-L,0.683
random_50_23,SCALE,0.52
random_50_23,VPSC,0.57
random_50_24,GTREE,0.466
random_50_24,PFS,0.393
random_50_24,PFS',0.506
random_50_24,PRISM,0.494
random_50_24,RWordle-L,0.683
random_50_24,SCALE,0.52
random_50_24,VPSC,0.57
random_50_25,GTREE,0.466
random_50_25,PFS,0.393
random_50_25,PFS',0.506
random_50_25,PRISM,0.494
random_50_25,RWordle-L,0.683
random_50_25,SCALE,0.52
random_50_25,VPSC,0.57
random_50_26,GTREE,0.501
random_50_26,PFS,0.39
random_50_26,PFS',0.527
random_50_26,PRISM,0.505
random_50_26,RWordle-L,0.619
random_50_26,SCALE,0.518
random_50_26,VPSC,0.487
random_50_27,GTREE,0.501
random_50_27,PFS,0.39
random_50_27,PFS',0.527
random_50_27,PRISM,0.505
random_50_27,RWordle-L,0.619
random_50_27,SCALE,0.518
random_50_27,VPSC,0.487
random_50_28,GTREE,0.466
random_50_28,PFS,0.393
random_50_28,PFS',0.506
random_50_28,PRISM,0.494
random_50_28,RWordle-L,0.683
random_50_28,SCALE,0.52
random_50_28,VPSC,0.57
random_50_29,GTREE,0.547
random_50_29,PFS,0.404
random_50_29,PFS',0.57
random_50_29,PRISM,0.546
random_50_29,RWordle-L,0.708
random_50_29,SCALE,0.548
random_50_29,VPSC,0.59
random_50_2,GTREE,0.51
random_50_2,PFS,0.359
random_50_2,PFS',0.507
random_50_2,PRISM,0.525
random_50_2,RWordle-L,0.644
random_50_2,SCALE,0.52
random_50_2,VPSC,0.529
random_50_30,GTREE,0.547
random_50_30,PFS,0.404
random_50_30,PFS',0.57
random_50_30,PRISM,0.546
random_50_30,RWordle-L,0.708
random_50_30,SCALE,0.548
random_50_30,VPSC,0.59
random_50_3,GTREE,0.49
random_50_3,PFS,0.343
random_50_3,PFS',0.505
random_50_3,PRISM,0.473
random_50_3,RWordle-L,0.626
random_50_3,SCALE,0.52
random_50_3,VPSC,0.452
random_50_4,GTREE,0.51
random_50_4,PFS,0.359
random_50_4,PFS',0.507
random_50_4,PRISM,0.525
random_50_4,RWordle-L,0.644
random_50_4,SCALE,0.52
random_50_4,VPSC,0.529
random_50_5,GTREE,0.51
random_50_5,PFS,0.359
random_50_5,PFS',0.507
random_50_5,PRISM,0.525
random_50_5,RWordle-L,0.644
random_50_5,SCALE,0.52
random_50_5,VPSC,0.529
random_50_6,GTREE,0.49
random_50_6,PFS,0.343
random_50_6,PFS',0.505
random_50_6,PRISM,0.473
random_50_6,RWordle-L,0.626
random_50_6,SCALE,0.52
random_50_6,VPSC,0.452
random_50_7,GTREE,0.448
random_50_7,PFS,0.383
random_50_7,PFS',0.469
random_50_7,PRISM,0.458
random_50_7,RWordle-L,0.65
random_50_7,SCALE,0.522
random_50_7,VPSC,0.581
random_50_8,GTREE,0.521
random_50_8,PFS,0.395
random_50_8,PFS',0.517
random_50_8,PRISM,0.522
random_50_8,RWordle-L,0.664
random_50_8,SCALE,0.52
random_50_8,VPSC,0.586
random_50_9,GTREE,0.521
random_50_9,PFS,0.327
random_50_9,PFS',0.52
random_50_9,PRISM,0.486
random_50_9,RWordle-L,0.656
random_50_9,SCALE,0.521
random_50_9,VPSC,0.539
tree_1000_10,GTREE,0.573
tree_1000_10,PFS,0.384
tree_1000_10,PFS',0.525
tree_1000_10,PRISM,0.688
tree_1000_10,RWordle-L,0.732
tree_1000_10,SCALE,0.511
tree_1000_10,VPSC,0.734
tree_1000_11,GTREE,0.56
tree_1000_11,PFS,0.365
tree_1000_11,PFS',0.473
tree_1000_11,PRISM,0.668
tree_1000_11,RWordle-L,0.73
tree_1000_11,SCALE,0.511
tree_1000_11,VPSC,0.737
tree_1000_12,GTREE,0.544
tree_1000_12,PFS,0.37
tree_1000_12,PFS',0.509
tree_1000_12,PRISM,0.672
tree_1000_12,RWordle-L,0.73
tree_1000_12,SCALE,0.512
tree_1000_12,VPSC,0.737
tree_1000_13,GTREE,0.532
tree_1000_13,PFS,0.338
tree_1000_13,PFS',0.472
tree_1000_13,PRISM,0.665
tree_1000_13,RWordle-L,0.729
tree_1000_13,SCALE,0.499
tree_1000_13,VPSC,0.736
tree_1000_14,GTREE,0.54
tree_1000_14,PFS,0.376
tree_1000_14,PFS',0.523
tree_1000_14,PRISM,0.676
tree_1000_14,RWordle-L,0.73
tree_1000_14,SCALE,0.502
tree_1000_14,VPSC,0.739
tree_1000_15,GTREE,0.51
tree_1000_15,PFS,0.354
tree_1000_15,PFS',0.476
tree_1000_15,PRISM,0.657
tree_1000_15,RWordle-L,0.732
tree_1000_15,SCALE,0.506
tree_1000_15,VPSC,0.733
tree_1000_16,GTREE,0.529
tree_1000_16,PFS,0.362
tree_1000_16,PFS',0.484
tree_1000_16,PRISM,0.652
tree_1000_16,RWordle-L,0.731
tree_1000_16,SCALE,0.511
tree_1000_16,VPSC,0.738
tree_1000_17,GTREE,0.577
tree_1000_17,PFS,0.389
tree_1000_17,PFS',0.518
tree_1000_17,PRISM,0.691
tree_1000_17,RWordle-L,0.735
tree_1000_17,SCALE,0.512
tree_1000_17,VPSC,0.74
tree_1000_18,GTREE,0.543
tree_1000_18,PFS,0.373
tree_1000_18,PFS',0.512
tree_1000_18,PRISM,0.689
tree_1000_18,RWordle-L,0.73
tree_1000_18,SCALE,0.505
tree_1000_18,VPSC,0.735
tree_1000_19,GTREE,0.504
tree_1000_19,PFS,0.335
tree_1000_19,PFS',0.474
tree_1000_19,PRISM,0.646
tree_1000_19,RWordle-L,0.725
tree_1000_19,SCALE,0.505
tree_1000_19,VPSC,0.718
tree_1000_1,GTREE,0.567
tree_1000_1,PFS,0.347
tree_1000_1,PFS',0.491
tree_1000_1,PRISM,0.674
tree_1000_1,RWordle-L,0.732
tree_1000_1,SCALE,0.511
tree_1000_1,VPSC,0.734
tree_1000_20,GTREE,0.547
tree_1000_20,PFS,0.39
tree_1000_20,PFS',0.516
tree_1000_20,PRISM,0.684
tree_1000_20,RWordle-L,0.731
tree_1000_20,SCALE,0.512
tree_1000_20,VPSC,0.736
tree_1000_21,GTREE,0.558
tree_1000_21,PFS,0.389
tree_1000_21,PFS',0.515
tree_1000_21,PRISM,0.69
tree_1000_21,RWordle-L,0.732
tree_1000_21,SCALE,0.511
tree_1000_21,VPSC,0.739
tree_1000_22,GTREE,0.579
tree_1000_22,PFS,0.402
tree_1000_22,PFS',0.526
tree_1000_22,PRISM,0.698
tree_1000_22,RWordle-L,0.732
tree_1000_22,SCALE,0.511
tree_1000_22,VPSC,0.736
tree_1000_23,GTREE,0.552
tree_1000_23,PFS,0.397
tree_1000_23,PFS',0.52
tree_1000_23,PRISM,0.688
tree_1000_23,RWordle-L,0.735
tree_1000_23,SCALE,0.512
tree_1000_23,VPSC,0.74
tree_1000_24,GTREE,0.567
tree_1000_24,PFS,0.4
tree_1000_24,PFS',0.528
tree_1000_24,PRISM,0.669
tree_1000_24,RWordle-L,0.733
tree_1000_24,SCALE,0.512
tree_1000_24,VPSC,0.74
tree_1000_25,GTREE,0.498
tree_1000_25,PFS,0.35
tree_1000_25,PFS',0.475
tree_1000_25,PRISM,0.676
tree_1000_25,RWordle-L,0.733
tree_1000_25,SCALE,0.511
tree_1000_25,VPSC,0.738
tree_1000_26,GTREE,0.556
tree_1000_26,PFS,0.383
tree_1000_26,PFS',0.508
tree_1000_26,PRISM,0.683
tree_1000_26,RWordle-L,0.731
tree_1000_26,SCALE,0.511
tree_1000_26,VPSC,0.737
tree_1000_27,GTREE,0.521
tree_1000_27,PFS,0.356
tree_1000_27,PFS',0.479
tree_1000_27,PRISM,0.68
tree_1000_27,RWordle-L,0.732
tree_1000_27,SCALE,0.511
tree_1000_27,VPSC,0.738
tree_1000_28,GTREE,0.568
tree_1000_28,PFS,0.392
tree_1000_28,PFS',0.528
tree_1000_28,PRISM,0.692
tree_1000_28,RWordle-L,0.733
tree_1000_28,SCALE,0.512
tree_1000_28,VPSC,0.739
tree_1000_29,GTREE,0.545
tree_1000_29,PFS,0.366
tree_1000_29,PFS',0.48
tree_1000_29,PRISM,0.675
tree_1000_29,RWordle-L,0.732
tree_1000_29,SCALE,0.506
tree_1000_29,VPSC,0.736
tree_1000_2,GTREE,0.538
tree_1000_2,PFS,0.39
tree_1000_2,PFS',0.516
tree_1000_2,PRISM,0.667
tree_1000_2,RWordle-L,0.725
tree_1000_2,SCALE,0.502
tree_1000_2,VPSC,0.727
tree_1000_30,GTREE,0.567
tree_1000_30,PFS,0.379
tree_1000_30,PFS',0.52
tree_1000_30,PRISM,0.689
tree_1000_30,RWordle-L,0.733
tree_1000_30,SCALE,0.511
tree_1000_30,VPSC,0.738
tree_1000_3,GTREE,0.567
tree_1000_3,PFS,0.39
tree_1000_3,PFS',0.524
tree_1000_3,PRISM,0.695
tree_1000_3,RWordle-L,0.731
tree_1000_3,SCALE,0.512
tree_1000_3,VPSC,0.739
tree_1000_4,GTREE,0.566
tree_1000_4,PFS,0.378
tree_1000_4,PFS',0.52
tree_1000_4,PRISM,0.689
tree_1000_4,RWordle-L,0.729
tree_1000_4,SCALE,0.511
tree_1000_4,VPSC,0.74
tree_1000_5,GTREE,0.535
tree_1000_5,PFS,0.371
tree_1000_5,PFS',0.486
tree_1000_5,PRISM,0.679
tree_1000_5,RWordle-L,0.731
tree_1000_5,SCALE,0.506
tree_1000_5,VPSC,0.733
tree_1000_6,GTREE,0.538
tree_1000_6,PFS,0.369
tree_1000_6,PFS',0.495
tree_1000_6,PRISM,0.649
tree_1000_6,RWordle-L,0.733
tree_1000_6,SCALE,0.511
tree_1000_6,VPSC,0.736
tree_1000_7,GTREE,0.508
tree_1000_7,PFS,0.367
tree_1000_7,PFS',0.492
tree_1000_7,PRISM,0.662
tree_1000_7,RWordle-L,0.731
tree_1000_7,SCALE,0.511
tree_1000_7,VPSC,0.739
tree_1000_8,GTREE,0.55
tree_1000_8,PFS,0.383
tree_1000_8,PFS',0.506
tree_1000_8,PRISM,0.668
tree_1000_8,RWordle-L,0.733
tree_1000_8,SCALE,0.511
tree_1000_8,VPSC,0.737
tree_1000_9,GTREE,0.571
tree_1000_9,PFS,0.374
tree_1000_9,PFS',0.505
tree_1000_9,PRISM,0.695
tree_1000_9,RWordle-L,0.734
tree_1000_9,SCALE,0.501
tree_1000_9,VPSC,0.739
tree_100_10,GTREE,0.666
tree_100_10,PFS,0.642
tree_100_10,PFS',0.724
tree_100_10,PRISM,0.711
tree_100_10,RWordle-L,0.749
tree_100_10,SCALE,0.564
tree_100_10,VPSC,0.754
tree_100_11,GTREE,0.622
tree_100_11,PFS,0.623
tree_100_11,PFS',0.728
tree_100_11,PRISM,0.721
tree_100_11,RWordle-L,0.743
tree_100_11,SCALE,0.55
tree_100_11,VPSC,0.759
tree_100_12,GTREE,0.676
tree_100_12,PFS,0.645
tree_100_12,PFS',0.73
tree_100_12,PRISM,0.717
tree_100_12,RWordle-L,0.748
tree_100_12,SCALE,0.564
tree_100_12,VPSC,0.763
tree_100_13,GTREE,0.666
tree_100_13,PFS,0.642
tree_100_13,PFS',0.724
tree_100_13,PRISM,0.711
tree_100_13,RWordle-L,0.749
tree_100_13,SCALE,0.564
tree_100_13,VPSC,0.754
tree_100_14,GTREE,0.664
tree_100_14,PFS,0.665
tree_100_14,PFS',0.743
tree_100_14,PRISM,0.731
tree_100_14,RWordle-L,0.75
tree_100_14,SCALE,0.579
tree_100_14,VPSC,0.769
tree_100_15,GTREE,0.694
tree_100_15,PFS,0.665
tree_100_15,PFS',0.742
tree_100_15,PRISM,0.735
tree_100_15,RWordle-L,0.751
tree_100_15,SCALE,0.549
tree_100_15,VPSC,0.77
tree_100_16,GTREE,0.683
tree_100_16,PFS,0.645
tree_100_16,PFS',0.736
tree_100_16,PRISM,0.728
tree_100_16,RWordle-L,0.743
tree_100_16,SCALE,0.537
tree_100_16,VPSC,0.761
tree_100_17,GTREE,0.684
tree_100_17,PFS,0.688
tree_100_17,PFS',0.738
tree_100_17,PRISM,0.721
tree_100_17,RWordle-L,0.744
tree_100_17,SCALE,0.552
tree_100_17,VPSC,0.76
tree_100_18,GTREE,0.683
tree_100_18,PFS,0.645
tree_100_18,PFS',0.736
tree_100_18,PRISM,0.728
tree_100_18,RWordle-L,0.743
tree_100_18,SCALE,0.537
tree_100_18,VPSC,0.761
tree_100_19,GTREE,0.684
tree_100_19,PFS,0.688
tree_100_19,PFS',0.738
tree_100_19,PRISM,0.721
tree_100_19,RWordle-L,0.744
tree_100_19,SCALE,0.552
tree_100_19,VPSC,0.76
tree_100_1,GTREE,0.668
tree_100_1,PFS,0.647
tree_100_1,PFS',0.736
tree_100_1,PRISM,0.727
tree_100_1,RWordle-L,0.746
tree_100_1,SCALE,0.526
tree_100_1,VPSC,0.761
tree_100_20,GTREE,0.674
tree_100_20,PFS,0.667
tree_100_20,PFS',0.74
tree_100_20,PRISM,0.738
tree_100_20,RWordle-L,0.75
tree_100_20,SCALE,0.55
tree_100_20,VPSC,0.767
tree_100_21,GTREE,0.683
tree_100_21,PFS,0.628
tree_100_21,PFS',0.737
tree_100_21,PRISM,0.724
tree_100_21,RWordle-L,0.734
tree_100_21,SCALE,0.538
tree_100_21,VPSC,0.746
tree_100_22,GTREE,0.678
tree_100_22,PFS,0.639
tree_100_22,PFS',0.723
tree_100_22,PRISM,0.71
tree_100_22,RWordle-L,0.735
tree_100_22,SCALE,0.55
tree_100_22,VPSC,0.746
tree_100_23,GTREE,0.684
tree_100_23,PFS,0.659
tree_100_23,PFS',0.734
tree_100_23,PRISM,0.716
tree_100_23,RWordle-L,0.748
tree_100_23,SCALE,0.579
tree_100_23,VPSC,0.768
tree_100_24,GTREE,0.656
tree_100_24,PFS,0.633
tree_100_24,PFS',0.73
tree_100_24,PRISM,0.709
tree_100_24,RWordle-L,0.738
tree_100_24,SCALE,0.549
tree_100_24,VPSC,0.756
tree_100_25,GTREE,0.684
tree_100_25,PFS,0.652
tree_100_25,PFS',0.74
tree_100_25,PRISM,0.731
tree_100_25,RWordle-L,0.74
tree_100_25,SCALE,0.564
tree_100_25,VPSC,0.75
tree_100_26,GTREE,0.677
tree_100_26,PFS,0.691
tree_100_26,PFS',0.748
tree_100_26,PRISM,0.736
tree_100_26,RWordle-L,0.756
tree_100_26,SCALE,0.579
tree_100_26,VPSC,0.775
tree_100_27,GTREE,0.7
tree_100_27,PFS,0.691
tree_100_27,PFS',0.754
tree_100_27,PRISM,0.739
tree_100_27,RWordle-L,0.75
tree_100_27,SCALE,0.596
tree_100_27,VPSC,0.78
tree_100_28,GTREE,0.69
tree_100_28,PFS,0.709
tree_100_28,PFS',0.753
tree_100_28,PRISM,0.73
tree_100_28,RWordle-L,0.751
tree_100_28,SCALE,0.58
tree_100_28,VPSC,0.778
tree_100_29,GTREE,0.67
tree_100_29,PFS,0.667
tree_100_29,PFS',0.742
tree_100_29,PRISM,0.731
tree_100_29,RWordle-L,0.748
tree_100_29,SCALE,0.579
tree_100_29,VPSC,0.773
tree_100_2,GTREE,0.679
tree_100_2,PFS,0.68
tree_100_2,PFS',0.741
tree_100_2,PRISM,0.721
tree_100_2,RWordle-L,0.75
tree_100_2,SCALE,0.58
tree_100_2,VPSC,0.76
tree_100_30,GTREE,0.663
tree_100_30,PFS,0.623
tree_100_30,PFS',0.732
tree_100_30,PRISM,0.706
tree_100_30,RWordle-L,0.747
tree_100_30,SCALE,0.55
tree_100_30,VPSC,0.76
tree_100_3,GTREE,0.682
tree_100_3,PFS,0.69
tree_100_3,PFS',0.742
tree_100_3,PRISM,0.733
tree_100_3,RWordle-L,0.757
tree_100_3,SCALE,0.579
tree_100_3,VPSC,0.778
tree_100_4,GTREE,0.677
tree_100_4,PFS,0.667
tree_100_4,PFS',0.738
tree_100_4,PRISM,0.734
tree_100_4,RWordle-L,0.753
tree_100_4,SCALE,0.578
tree_100_4,VPSC,0.764
tree_100_5,GTREE,0.68
tree_100_5,PFS,0.593
tree_100_5,PFS',0.721
tree_100_5,PRISM,0.721
tree_100_5,RWordle-L,0.744
tree_100_5,SCALE,0.563
tree_100_5,VPSC,0.746
tree_100_6,GTREE,0.672
tree_100_6,PFS,0.663
tree_100_6,PFS',0.745
tree_100_6,PRISM,0.729
tree_100_6,RWordle-L,0.752
tree_100_6,SCALE,0.579
tree_100_6,VPSC,0.771
tree_100_7,GTREE,0.692
tree_100_7,PFS,0.663
tree_100_7,PFS',0.729
tree_100_7,PRISM,0.726
tree_100_7,RWordle-L,0.747
tree_100_7,SCALE,0.55
tree_100_7,VPSC,0.762
tree_100_8,GTREE,0.696
tree_100_8,PFS,0.674
tree_100_8,PFS',0.741
tree_100_8,PRISM,0.735
tree_100_8,RWordle-L,0.751
tree_100_8,SCALE,0.55
tree_100_8,VPSC,0.752
tree_100_9,GTREE,0.676
tree_100_9,PFS,0.645
tree_100_9,PFS',0.73
tree_100_9,PRISM,0.717
tree_100_9,RWordle-L,0.748
tree_100_9,SCALE,0.564
tree_100_9,VPSC,0.763
tree_10_10,GTREE,0.813
tree_10_10,PFS,0.813
tree_10_10,PFS',0.813
tree_10_10,PRISM,0.813
tree_10_10,RWordle-L,0.813
tree_10_10,SCALE,0.813
tree_10_10,VPSC,0.813
tree_10_11,GTREE,0.813
tree_10_11,PFS,0.813
tree_10_11,PFS',0.813
tree_10_11,PRISM,0.813
tree_10_11,RWordle-L,0.813
tree_10_11,SCALE,0.813
tree_10_11,VPSC,0.813
tree_10_12,GTREE,0.813
tree_10_12,PFS,0.813
tree_10_12,PFS',0.813
tree_10_12,PRISM,0.813
tree_10_12,RWordle-L,0.813
tree_10_12,SCALE,0.813
tree_10_12,VPSC,0.813
tree_10_13,GTREE,0.813
tree_10_13,PFS,0.813
tree_10_13,PFS',0.813
tree_10_13,PRISM,0.813
tree_10_13,RWordle-L,0.813
tree_10_13,SCALE,0.813
tree_10_13,VPSC,0.813
tree_10_14,GTREE,0.813
tree_10_14,PFS,0.813
tree_10_14,PFS',0.813
tree_10_14,PRISM,0.813
tree_10_14,RWordle-L,0.813
tree_10_14,SCALE,0.813
tree_10_14,VPSC,0.813
tree_10_15,GTREE,0.813
tree_10_15,PFS,0.813
tree_10_15,PFS',0.813
tree_10_15,PRISM,0.813
tree_10_15,RWordle-L,0.813
tree_10_15,SCALE,0.813
tree_10_15,VPSC,0.813
tree_10_16,GTREE,0.813
tree_10_16,PFS,0.813
tree_10_16,PFS',0.813
tree_10_16,PRISM,0.813
tree_10_16,RWordle-L,0.813
tree_10_16,SCALE,0.813
tree_10_16,VPSC,0.813
tree_10_17,GTREE,0.813
tree_10_17,PFS,0.813
tree_10_17,PFS',0.813
tree_10_17,PRISM,0.813
tree_10_17,RWordle-L,0.813
tree_10_17,SCALE,0.813
tree_10_17,VPSC,0.813
tree_10_18,GTREE,0.813
tree_10_18,PFS,0.813
tree_10_18,PFS',0.813
tree_10_18,PRISM,0.813
tree_10_18,RWordle-L,0.813
tree_10_18,SCALE,0.813
tree_10_18,VPSC,0.813
tree_10_19,GTREE,0.813
tree_10_19,PFS,0.813
tree_10_19,PFS',0.813
tree_10_19,PRISM,0.813
tree_10_19,RWordle-L,0.813
tree_10_19,SCALE,0.813
tree_10_19,VPSC,0.813
tree_10_1,GTREE,0.813
tree_10_1,PFS,0.813
tree_10_1,PFS',0.813
tree_10_1,PRISM,0.813
tree_10_1,RWordle-L,0.813
tree_10_1,SCALE,0.813
tree_10_1,VPSC,0.813
tree_10_20,GTREE,0.813
tree_10_20,PFS,0.813
tree_10_20,PFS',0.813
tree_10_20,PRISM,0.813
tree_10_20,RWordle-L,0.813
tree_10_20,SCALE,0.813
tree_10_20,VPSC,0.813
tree_10_21,GTREE,0.813
tree_10_21,PFS,0.813
tree_10_21,PFS',0.813
tree_10_21,PRISM,0.813
tree_10_21,RWordle-L,0.813
tree_10_21,SCALE,0.813
tree_10_21,VPSC,0.813
tree_10_22,GTREE,0.813
tree_10_22,PFS,0.813
tree_10_22,PFS',0.813
tree_10_22,PRISM,0.813
tree_10_22,RWordle-L,0.813
tree_10_22,SCALE,0.813
tree_10_22,VPSC,0.813
tree_10_23,GTREE,0.813
tree_10_23,PFS,0.813
tree_10_23,PFS',0.813
tree_10_23,PRISM,0.813
tree_10_23,RWordle-L,0.813
tree_10_23,SCALE,0.813
tree_10_23,VPSC,0.813
tree_10_24,GTREE,0.813
tree_10_24,PFS,0.813
tree_10_24,PFS',0.813
tree_10_24,PRISM,0.813
tree_10_24,RWordle-L,0.813
tree_10_24,SCALE,0.813
tree_10_24,VPSC,0.813
tree_10_25,GTREE,0.813
tree_10_25,PFS,0.813
tree_10_25,PFS',0.813
tree_10_25,PRISM,0.813
tree_10_25,RWordle-L,0.813
tree_10_25,SCALE,0.813
tree_10_25,VPSC,0.813
tree_10_26,GTREE,0.813
tree_10_26,PFS,0.813
tree_10_26,PFS',0.813
tree_10_26,PRISM,0.813
tree_10_26,RWordle-L,0.813
tree_10_26,SCALE,0.813
tree_10_26,VPSC,0.813
tree_10_27,GTREE,0.813
tree_10_27,PFS,0.813
tree_10_27,PFS',0.813
tree_10_27,PRISM,0.813
tree_10_27,RWordle-L,0.813
tree_10_27,SCALE,0.813
tree_10_27,VPSC,0.813
tree_10_28,GTREE,0.813
tree_10_28,PFS,0.813
tree_10_28,PFS',0.813
tree_10_28,PRISM,0.813
tree_10_28,RWordle-L,0.813
tree_10_28,SCALE,0.813
tree_10_28,VPSC,0.813
tree_10_29,GTREE,0.813
tree_10_29,PFS,0.813
tree_10_29,PFS',0.813
tree_10_29,PRISM,0.813
tree_10_29,RWordle-L,0.813
tree_10_29,SCALE,0.813
tree_10_29,VPSC,0.813
tree_10_2,GTREE,0.813
tree_10_2,PFS,0.813
tree_10_2,PFS',0.813
tree_10_2,PRISM,0.813
tree_10_2,RWordle-L,0.813
tree_10_2,SCALE,0.813
tree_10_2,VPSC,0.813
tree_10_30,GTREE,0.813
tree_10_30,PFS,0.813
tree_10_30,PFS',0.813
tree_10_30,PRISM,0.813
tree_10_30,RWordle-L,0.813
tree_10_30,SCALE,0.813
tree_10_30,VPSC,0.813
tree_10_3,GTREE,0.813
tree_10_3,PFS,0.813
tree_10_3,PFS',0.813
tree_10_3,PRISM,0.813
tree_10_3,RWordle-L,0.813
tree_10_3,SCALE,0.813
tree_10_3,VPSC,0.813
tree_10_4,GTREE,0.813
tree_10_4,PFS,0.813
tree_10_4,PFS',0.813
tree_10_4,PRISM,0.813
tree_10_4,RWordle-L,0.813
tree_10_4,SCALE,0.813
tree_10_4,VPSC,0.813
tree_10_5,GTREE,0.813
tree_10_5,PFS,0.813
tree_10_5,PFS',0.813
tree_10_5,PRISM,0.813
tree_10_5,RWordle-L,0.813
tree_10_5,SCALE,0.813
tree_10_5,VPSC,0.813
tree_10_6,GTREE,0.813
tree_10_6,PFS,0.813
