filename,algorithm,GQS,oo_nni,sp_ch_a,gs_bb_iar,nm_dm_imse,eb_rsdd,node_overlaps,area_size,avg_node_size
pa_100_15,pfs,0.5864,0.0,20.3574,1.6435,2682.495,0.3754,0,1000000.0,1000.0
pa_100_15,pfsp,0.7094,0.0,5.1621,1.0229,117.7588,0.2206,0,1000000.0,1000.0
pa_100_15,prism,0.6679,0.0225,4.5456,1.1482,150.3156,0.3321,0,1000000.0,1000.0
pa_100_15,rwordle,0.6619,0.0927,2.0989,1.0952,424.4314,0.6127,0,1000000.0,1000.0
pa_100_15,scale,0.7875,0.0,19.4896,1.0643,0.0,0.0,0,1000000.0,1000.0
pa_100_15,vpsc,0.5595,0.0241,2.4908,2.1959,266.719,0.4356,0,1000000.0,1000.0
pa_100_16,gtree,0.7017,0.0227,6.0468,1.0114,292.5583,0.283,0,1000000.0,1000.0
pa_100_16,pfs,0.5854,0.0,19.9759,1.6864,2643.6683,0.3542,0,1000000.0,1000.0
pa_100_16,pfsp,0.6857,0.0,5.3038,1.1347,131.9561,0.2167,0,1000000.0,1000.0
pa_100_16,prism,0.6425,0.026,4.6917,1.2725,245.6268,0.3597,0,1000000.0,1000.0
pa_100_16,rwordle,0.6567,0.1053,2.2141,1.0803,551.7924,0.6973,0,1000000.0,1000.0
pa_100_16,scale,0.7852,0.0,34.0259,1.0697,0.0,0.0,0,1000000.0,1000.0
pa_100_16,vpsc,0.583,0.0284,2.4039,1.8529,185.6418,0.424,0,1000000.0,1000.0
pa_100_17,gtree,0.7037,0.0236,6.3395,1.008,434.1766,0.2724,0,1000000.0,1000.0
pa_100_17,pfs,0.5677,0.0,18.5631,1.8884,2367.3623,0.3693,0,1000000.0,1000.0
pa_100_17,pfsp,0.7093,0.0,5.5737,1.0086,302.1237,0.236,0,1000000.0,1000.0
pa_100_17,prism,0.6605,0.0281,4.8524,1.1879,210.0448,0.3297,0,1000000.0,1000.0
pa_100_17,rwordle,0.6577,0.1184,2.23,1.0834,658.8201,0.6835,0,1000000.0,1000.0
pa_100_17,scale,0.7879,0.0,19.4453,1.0626,0.0,0.0,0,1000000.0,1000.0
pa_100_17,vpsc,0.5726,0.0277,2.625,1.9829,182.6726,0.4221,0,1000000.0,1000.0
pa_100_18,gtree,0.7017,0.0227,6.0468,1.0114,292.5583,0.283,0,1000000.0,1000.0
pa_100_18,pfs,0.5854,0.0,19.9759,1.6864,2643.6683,0.3542,0,1000000.0,1000.0
pa_100_18,pfsp,0.6857,0.0,5.3038,1.1347,131.9561,0.2167,0,1000000.0,1000.0
pa_100_18,prism,0.6425,0.026,4.6917,1.2725,245.6268,0.3597,0,1000000.0,1000.0
pa_100_18,rwordle,0.6567,0.1053,2.2141,1.0803,551.7924,0.6973,0,1000000.0,1000.0
pa_100_18,scale,0.7852,0.0,34.0259,1.0697,0.0,0.0,0,1000000.0,1000.0
pa_100_18,vpsc,0.583,0.0284,2.4039,1.8529,185.6418,0.424,0,1000000.0,1000.0
pa_100_19,gtree,0.7037,0.0236,6.3395,1.008,434.1766,0.2724,0,1000000.0,1000.0
pa_100_19,pfs,0.5677,0.0,18.5631,1.8884,2367.3623,0.3693,0,1000000.0,1000.0
pa_100_19,pfsp,0.7093,0.0,5.5737,1.0086,302.1237,0.236,0,1000000.0,1000.0
pa_100_19,prism,0.6605,0.0281,4.8524,1.1879,210.0448,0.3297,0,1000000.0,1000.0
pa_100_19,rwordle,0.6577,0.1184,2.23,1.0834,658.8201,0.6835,0,1000000.0,1000.0
pa_100_19,scale,0.7879,0.0,19.4453,1.0626,0.0,0.0,0,1000000.0,1000.0
pa_100_19,vpsc,0.5726,0.0277,2.625,1.9829,182.6726,0.4221,0,1000000.0,1000.0
pa_100_1,gtree,0.6708,0.0319,6.4524,1.1331,337.0045,0.3115,0,1000000.0,1000.0
pa_100_1,pfs,0.5843,0.0,20.2732,1.7871,2756.3261,0.303,0,1000000.0,1000.0
pa_100_1,pfsp,0.6896,0.0,5.8692,1.1161,172.9863,0.2093,0,1000000.0,1000.0
pa_100_1,prism,0.644,0.0199,5.0927,1.292,111.8599,0.3217,0,1000000.0,1000.0
pa_100_1,rwordle,0.6498,0.0973,2.1557,1.1263,523.3399,0.671,0,1000000.0,1000.0
pa_100_1,scale,0.7878,0.0,19.375,1.063,0.0,0.0,0,1000000.0,1000.0
pa_100_1,vpsc,0.5923,0.0277,2.4378,1.7903,130.7974,0.3862,0,1000000.0,1000.0
pa_100_20,gtree,0.6929,0.0237,6.753,1.03,269.2149,0.3068,0,1000000.0,1000.0
pa_100_20,pfs,0.6018,0.0,23.1383,1.5652,1887.6817,0.3166,0,1000000.0,1000.0
pa_100_20,pfsp,0.7094,0.0,5.7545,1.0347,116.4614,0.1982,0,1000000.0,1000.0
pa_100_20,prism,0.6753,0.0253,5.1391,1.1039,236.9484,0.3324,0,1000000.0,1000.0
pa_100_20,rwordle,0.6534,0.0955,2.2819,1.1255,505.5013,0.6182,0,1000000.0,1000.0
pa_100_20,scale,0.7871,0.0,19.3506,1.0661,0.0,0.0,0,1000000.0,1000.0
pa_100_20,vpsc,0.5398,0.0283,2.8008,2.417,298.2036,0.4978,0,1000000.0,1000.0
pa_100_21,gtree,0.6822,0.0156,5.9138,1.1152,331.7319,0.2591,0,1000000.0,1000.0
pa_100_21,pfs,0.5968,0.0,19.6324,1.6529,2204.297,0.2959,0,1000000.0,1000.0
pa_100_21,pfsp,0.6872,0.0,4.9559,1.1623,133.4852,0.1813,0,1000000.0,1000.0
pa_100_21,prism,0.6563,0.0277,4.1609,1.2305,187.6386,0.3196,0,1000000.0,1000.0
pa_100_21,rwordle,0.6712,0.0926,2.0247,1.065,475.8862,0.5923,0,1000000.0,1000.0
pa_100_21,scale,0.7885,0.0,19.7619,1.0596,0.0,0.0,0,1000000.0,1000.0
pa_100_21,vpsc,0.5871,0.0228,1.9967,1.8688,95.898,0.4155,0,1000000.0,1000.0
pa_100_22,gtree,0.7046,0.0305,5.5917,1.004,548.8211,0.2822,0,1000000.0,1000.0
pa_100_22,pfs,0.603,0.0,18.3163,1.5679,4488.3685,0.3108,0,1000000.0,1000.0
pa_100_22,pfsp,0.6932,0.0,4.38,1.117,201.0773,0.2038,0,1000000.0,1000.0
pa_100_22,prism,0.6532,0.022,4.4273,1.2533,323.8214,0.308,0,1000000.0,1000.0
pa_100_22,rwordle,0.6656,0.0918,2.0031,1.0808,472.3801,0.617,0,1000000.0,1000.0
pa_100_22,scale,0.7882,0.0,19.7633,1.0611,0.0,0.0,0,1000000.0,1000.0
pa_100_22,vpsc,0.5958,0.0227,2.173,1.7947,99.3332,0.3752,0,1000000.0,1000.0
pa_100_23,gtree,0.6722,0.0393,6.3471,1.1537,611.6688,0.2787,0,1000000.0,1000.0
pa_100_23,pfs,0.6136,0.0,19.5966,1.5257,1049.8814,0.2682,0,1000000.0,1000.0
pa_100_23,pfsp,0.6717,0.0,5.3142,1.2241,177.7526,0.2035,0,1000000.0,1000.0
pa_100_23,prism,0.651,0.0193,4.5319,1.25,155.8563,0.3252,0,1000000.0,1000.0
pa_100_23,rwordle,0.6533,0.1017,2.2996,1.0973,526.1261,0.6838,0,1000000.0,1000.0
pa_100_23,scale,0.787,0.0,19.3778,1.0669,0.0,0.0,0,1000000.0,1000.0
pa_100_23,vpsc,0.6003,0.0239,2.5846,1.6358,150.6246,0.4159,0,1000000.0,1000.0
pa_100_24,gtree,0.6533,0.0339,7.3916,1.181,1354.9446,0.3654,0,1000000.0,1000.0
pa_100_24,pfs,0.5778,0.0,21.1778,1.7491,3795.7897,0.37,0,1000000.0,1000.0
pa_100_24,pfsp,0.6794,0.0,5.781,1.1486,220.4185,0.2328,0,1000000.0,1000.0
pa_100_24,prism,0.6499,0.0257,4.7943,1.219,397.258,0.3665,0,1000000.0,1000.0
pa_100_24,rwordle,0.6457,0.1002,2.209,1.1552,464.0385,0.6504,0,1000000.0,1000.0
pa_100_24,scale,0.787,0.0,33.9926,1.0619,0.0,0.0,0,1000000.0,1000.0
pa_100_24,vpsc,0.5604,0.0293,2.7064,1.9364,305.9021,0.5517,0,1000000.0,1000.0
pa_100_25,gtree,0.6621,0.0198,5.9674,1.1886,302.6072,0.3007,0,1000000.0,1000.0
pa_100_25,pfs,0.5772,0.0,18.5096,1.8715,1646.747,0.31,0,1000000.0,1000.0
pa_100_25,pfsp,0.6707,0.0,4.9614,1.2315,182.0067,0.2057,0,1000000.0,1000.0
pa_100_25,prism,0.6445,0.0248,4.63,1.2942,196.849,0.3227,0,1000000.0,1000.0
pa_100_25,rwordle,0.6829,0.0977,2.0342,1.0298,464.155,0.5575,0,1000000.0,1000.0
pa_100_25,scale,0.788,0.0,19.5161,1.0621,0.0,0.0,0,1000000.0,1000.0
pa_100_25,vpsc,0.5674,0.0267,2.5266,1.9669,210.5809,0.4803,0,1000000.0,1000.0
pa_100_26,gtree,0.6505,0.0401,6.3147,1.2019,547.5749,0.3705,0,1000000.0,1000.0
pa_100_26,pfs,0.5878,0.0,16.6162,1.6948,1844.4409,0.3355,0,1000000.0,1000.0
pa_100_26,pfsp,0.6613,0.0,4.9214,1.2404,154.5039,0.2549,0,1000000.0,1000.0
pa_100_26,prism,0.6454,0.0191,4.2092,1.2604,244.8583,0.3593,0,1000000.0,1000.0
pa_100_26,rwordle,0.6522,0.0991,1.9905,1.105,545.3911,0.7149,0,1000000.0,1000.0
pa_100_26,scale,0.786,0.0,34.8742,1.066,0.0,0.0,0,1000000.0,1000.0
pa_100_26,vpsc,0.5812,0.0221,2.1,1.8369,184.3843,0.4717,0,1000000.0,1000.0
pa_100_27,gtree,0.7046,0.0305,5.5917,1.004,548.8211,0.2822,0,1000000.0,1000.0
pa_100_27,pfs,0.603,0.0,18.3163,1.5679,4488.3685,0.3108,0,1000000.0,1000.0
pa_100_27,pfsp,0.6932,0.0,4.38,1.117,201.0773,0.2038,0,1000000.0,1000.0
pa_100_27,prism,0.6532,0.022,4.4273,1.2533,323.8214,0.308,0,1000000.0,1000.0
pa_100_27,rwordle,0.6656,0.0918,2.0031,1.0808,472.3801,0.617,0,1000000.0,1000.0
pa_100_27,scale,0.7882,0.0,19.7633,1.0611,0.0,0.0,0,1000000.0,1000.0
pa_100_27,vpsc,0.5958,0.0227,2.173,1.7947,99.3332,0.3752,0,1000000.0,1000.0
pa_100_28,gtree,0.6772,0.0257,5.8991,1.1264,313.1333,0.2801,0,1000000.0,1000.0
pa_100_28,pfs,0.6059,0.0,19.2481,1.5557,2174.8756,0.2987,0,1000000.0,1000.0
pa_100_28,pfsp,0.6974,0.0,5.3589,1.0862,184.7292,0.2045,0,1000000.0,1000.0
pa_100_28,prism,0.6535,0.0243,4.2943,1.2374,328.9784,0.3266,0,1000000.0,1000.0
pa_100_28,rwordle,0.6718,0.0966,2.0567,1.0548,513.061,0.6074,0,1000000.0,1000.0
pa_100_28,scale,0.7875,0.0,19.6618,1.0643,0.0,0.0,0,1000000.0,1000.0
pa_100_28,vpsc,0.5852,0.0254,2.1629,1.83,530.1136,0.4366,0,1000000.0,1000.0
pa_100_29,gtree,0.6791,0.0203,7.2301,1.1023,221.3182,0.2881,0,1000000.0,1000.0
pa_100_29,pfs,0.5847,0.0,21.5725,1.7403,1775.984,0.3251,0,1000000.0,1000.0
pa_100_29,pfsp,0.6876,0.0,6.1371,1.1331,101.6365,0.2006,0,1000000.0,1000.0
pa_100_29,prism,0.6545,0.0204,5.4863,1.2255,162.7513,0.3158,0,1000000.0,1000.0
pa_100_29,rwordle,0.6562,0.1077,2.3172,1.0923,564.8205,0.6642,0,1000000.0,1000.0
pa_100_29,scale,0.7874,0.0,19.2847,1.0649,0.0,0.0,0,1000000.0,1000.0
pa_100_29,vpsc,0.5774,0.0238,2.6053,1.8136,164.6173,0.4805,0,1000000.0,1000.0
pa_100_2,gtree,0.6854,0.0226,7.0203,1.0651,185.6698,0.3012,0,1000000.0,1000.0
pa_100_2,pfs,0.5852,0.0,20.8073,1.6898,1727.9067,0.3527,0,1000000.0,1000.0
pa_100_2,pfsp,0.7166,0.0,5.9411,1.0025,168.9848,0.1991,0,1000000.0,1000.0
pa_100_2,prism,0.6724,0.0217,5.0019,1.1321,131.4044,0.3152,0,1000000.0,1000.0
pa_100_2,rwordle,0.6594,0.1039,2.2641,1.1078,540.3493,0.5993,0,1000000.0,1000.0
pa_100_2,scale,0.7856,0.0,34.173,1.068,0.0,0.0,0,1000000.0,1000.0
pa_100_2,vpsc,0.5676,0.0268,2.6345,2.0421,178.7596,0.4321,0,1000000.0,1000.0
pa_100_30,gtree,0.6742,0.0283,6.8522,1.1344,453.0479,0.2823,0,1000000.0,1000.0
pa_100_30,pfs,0.6,0.0,23.4029,1.5744,2400.3634,0.3224,0,1000000.0,1000.0
pa_100_30,pfsp,0.6837,0.0,5.8725,1.1442,76.7984,0.2137,0,1000000.0,1000.0
pa_100_30,prism,0.6636,0.0209,5.1781,1.1637,152.4418,0.3319,0,1000000.0,1000.0
pa_100_30,rwordle,0.6496,0.1025,2.401,1.1132,645.903,0.678,0,1000000.0,1000.0
pa_100_30,scale,0.7877,0.0,19.3331,1.0636,0.0,0.0,0,1000000.0,1000.0
pa_100_30,vpsc,0.5381,0.027,2.9419,2.5095,483.3852,0.4705,0,1000000.0,1000.0
pa_100_3,gtree,0.6975,0.0304,6.5412,1.0072,598.232,0.3156,0,1000000.0,1000.0
pa_100_3,pfs,0.5628,0.0,22.7316,1.9123,5005.8893,0.3906,0,1000000.0,1000.0
pa_100_3,pfsp,0.6873,0.0,5.9381,1.1146,185.6743,0.2239,0,1000000.0,1000.0
pa_100_3,prism,0.6598,0.0219,4.6125,1.1863,195.8917,0.3381,0,1000000.0,1000.0
pa_100_3,rwordle,0.6431,0.1093,2.1219,1.1541,600.3342,0.6966,0,1000000.0,1000.0
pa_100_3,scale,0.7848,0.0,34.1751,1.0719,0.0,0.0,0,1000000.0,1000.0
pa_100_3,vpsc,0.5478,0.0299,2.7105,2.1443,282.6125,0.5526,0,1000000.0,1000.0
pa_100_4,gtree,0.6835,0.0207,6.9943,1.067,306.7493,0.3101,0,1000000.0,1000.0
pa_100_4,pfs,0.584,0.0,22.7028,1.7529,2290.7801,0.322,0,1000000.0,1000.0
pa_100_4,pfsp,0.6621,0.0,5.6868,1.2172,263.8172,0.2647,0,1000000.0,1000.0
pa_100_4,prism,0.62,0.0242,4.8281,1.4104,170.1318,0.3828,0,1000000.0,1000.0
pa_100_4,rwordle,0.6619,0.1098,2.1203,1.0666,666.7555,0.685,0,1000000.0,1000.0
pa_100_4,scale,0.7879,0.0,19.5815,1.0626,0.0,0.0,0,1000000.0,1000.0
pa_100_4,vpsc,0.5801,0.0241,2.2973,1.9471,115.039,0.4027,0,1000000.0,1000.0
pa_100_5,gtree,0.683,0.0301,6.3689,1.0609,383.8032,0.3309,0,1000000.0,1000.0
pa_100_5,pfs,0.5829,0.0,21.6075,1.7789,1422.5549,0.3159,0,1000000.0,1000.0
pa_100_5,pfsp,0.683,0.0,5.6627,1.1648,99.9487,0.1964,0,1000000.0,1000.0
pa_100_5,prism,0.6352,0.0223,4.7612,1.3611,224.4396,0.318,0,1000000.0,1000.0
pa_100_5,rwordle,0.6531,0.1048,2.2513,1.118,606.2235,0.6453,0,1000000.0,1000.0
pa_100_5,scale,0.7877,0.0,19.496,1.0634,0.0,0.0,0,1000000.0,1000.0
pa_100_5,vpsc,0.5473,0.0224,2.8225,2.2572,251.2197,0.4929,0,1000000.0,1000.0
pa_100_6,gtree,0.6889,0.0358,5.9324,1.0297,367.9752,0.346,0,1000000.0,1000.0
pa_100_6,pfs,0.5926,0.0,19.4931,1.6511,1885.9904,0.3258,0,1000000.0,1000.0
pa_100_6,pfsp,0.6925,0.0,5.2643,1.1035,131.1458,0.2137,0,1000000.0,1000.0
pa_100_6,prism,0.6777,0.0255,4.8299,1.0926,193.458,0.3375,0,1000000.0,1000.0
pa_100_6,rwordle,0.6499,0.1028,2.1319,1.1067,518.4291,0.7207,0,1000000.0,1000.0
pa_100_6,scale,0.7883,0.0,19.5679,1.0608,0.0,0.0,0,1000000.0,1000.0
pa_100_6,vpsc,0.5805,0.0266,2.5122,1.8195,348.6834,0.4561,0,1000000.0,1000.0
pa_100_7,gtree,0.6858,0.0239,6.4855,1.078,208.7992,0.2843,0,1000000.0,1000.0
pa_100_7,pfs,0.5927,0.0,21.6252,1.636,3540.449,0.3333,0,1000000.0,1000.0
pa_100_7,pfsp,0.7083,0.0,5.2226,1.0511,83.3172,0.1889,0,1000000.0,1000.0
pa_100_7,prism,0.6681,0.0183,4.4513,1.166,230.1203,0.3068,0,1000000.0,1000.0
pa_100_7,rwordle,0.6683,0.0973,2.1179,1.0442,486.6895,0.6634,0,1000000.0,1000.0
pa_100_7,scale,0.7879,0.0,19.3296,1.0627,0.0,0.0,0,1000000.0,1000.0
pa_100_7,vpsc,0.5723,0.0223,2.5071,1.9835,151.3284,0.4298,0,1000000.0,1000.0
pa_100_8,gtree,0.6983,0.0168,6.3888,1.0287,200.1788,0.2735,0,1000000.0,1000.0
pa_100_8,pfs,0.5851,0.0,20.4052,1.6984,2274.4787,0.3488,0,1000000.0,1000.0
pa_100_8,pfsp,0.6765,0.0,5.7419,1.1833,139.3358,0.213,0,1000000.0,1000.0
pa_100_8,prism,0.6602,0.02,4.8548,1.2187,130.5687,0.2934,0,1000000.0,1000.0
pa_100_8,rwordle,0.6606,0.0959,2.3058,1.1043,514.1987,0.5866,0,1000000.0,1000.0
pa_100_8,scale,0.7875,0.0,19.3421,1.0646,0.0,0.0,0,1000000.0,1000.0
pa_100_8,vpsc,0.5537,0.0327,2.55,2.1179,202.4374,0.5233,0,1000000.0,1000.0
pa_100_9,gtree,0.6817,0.0274,6.3992,1.0673,421.8093,0.3286,0,1000000.0,1000.0
pa_100_9,pfs,0.5771,0.0,21.1702,1.7944,2052.8428,0.3491,0,1000000.0,1000.0
pa_100_9,pfsp,0.6799,0.0,5.4838,1.1642,228.6896,0.2151,0,1000000.0,1000.0
pa_100_9,prism,0.6595,0.019,4.9358,1.2036,203.4835,0.3126,0,1000000.0,1000.0
pa_100_9,rwordle,0.6622,0.0955,2.3065,1.0815,541.3515,0.6188,0,1000000.0,1000.0
pa_100_9,scale,0.7852,0.0,33.7363,1.0697,0.0,0.0,0,1000000.0,1000.0
pa_100_9,vpsc,0.5508,0.0277,2.6566,2.1473,190.2957,0.5256,0,1000000.0,1000.0
pa_10_10,gtree,0.6979,0.0333,1.3907,1.1292,46.3993,0.331,0,1000000.0,1000.0
pa_10_10,pfs,0.7006,0.0,1.3426,1.1863,25.4686,0.2459,0,1000000.0,1000.0
pa_10_10,pfsp,0.7259,0.0,1.1133,1.046,31.4673,0.3128,0,1000000.0,1000.0
pa_10_10,prism,0.7028,0.0333,1.195,1.0976,30.0009,0.3899,0,1000000.0,1000.0
pa_10_10,rwordle,0.7638,0.0111,1.0419,1.0,24.7743,0.1721,0,1000000.0,1000.0
pa_10_10,scale,0.7959,0.0,4.4476,1.0656,0.0,0.0,0,1000000.0,1000.0
pa_10_10,vpsc,0.8087,0.0111,1.0098,1.0,1.25,0.0576,0,1000000.0,1000.0
pa_10_11,gtree,0.7075,0.0111,1.3957,1.1949,40.3579,0.1867,0,1000000.0,1000.0
pa_10_11,pfs,0.7289,0.0,1.2506,1.1143,9.2954,0.1926,0,1000000.0,1000.0
pa_10_11,pfsp,0.7599,0.0,1.0853,1.0331,9.0427,0.1531,0,1000000.0,1000.0
pa_10_11,prism,0.7104,0.0222,1.3095,1.1855,21.3783,0.2024,0,1000000.0,1000.0
pa_10_11,rwordle,0.7667,0.0111,1.0467,1.0339,9.5581,0.1274,0,1000000.0,1000.0
pa_10_11,scale,0.8193,0.0,1.9689,1.0253,0.0,0.0,0,1000000.0,1000.0
pa_10_11,vpsc,0.7875,0.0111,1.0137,1.0169,2.6792,0.096,0,1000000.0,1000.0
pa_10_12,gtree,0.7636,0.0,1.249,1.0232,10.8287,0.1112,0,1000000.0,1000.0
pa_10_12,pfs,0.812,0.0,1.0623,1.0296,0.57,0.0409,0,1000000.0,1000.0
pa_10_12,pfsp,0.8208,0.0,1.0316,1.0238,0.3921,0.0323,0,1000000.0,1000.0
pa_10_12,prism,0.7514,0.0,1.2235,1.079,11.7203,0.112,0,1000000.0,1000.0
pa_10_12,rwordle,0.7772,0.0333,1.012,1.0421,6.6372,0.0888,0,1000000.0,1000.0
pa_10_12,scale,0.8416,0.0,1.1754,1.004,0.0,0.0,0,1000000.0,1000.0
pa_10_12,vpsc,0.82,0.0,1.0108,1.0119,0.5989,0.0324,0,1000000.0,1000.0
pa_10_13,gtree,0.6979,0.0333,1.3907,1.1292,46.3993,0.331,0,1000000.0,1000.0
pa_10_13,pfs,0.7006,0.0,1.3426,1.1863,25.4686,0.2459,0,1000000.0,1000.0
pa_10_13,pfsp,0.7259,0.0,1.1133,1.046,31.4673,0.3128,0,1000000.0,1000.0
pa_10_13,prism,0.7028,0.0333,1.195,1.0976,30.0009,0.3899,0,1000000.0,1000.0
pa_10_13,rwordle,0.7638,0.0111,1.0419,1.0,24.7743,0.1721,0,1000000.0,1000.0
pa_10_13,scale,0.7959,0.0,4.4476,1.0656,0.0,0.0,0,1000000.0,1000.0
pa_10_13,vpsc,0.8087,0.0111,1.0098,1.0,1.25,0.0576,0,1000000.0,1000.0
pa_10_14,gtree,0.6979,0.0333,1.3907,1.1292,46.3993,0.331,0,1000000.0,1000.0
pa_10_14,pfs,0.7006,0.0,1.3426,1.1863,25.4686,0.2459,0,1000000.0,1000.0
pa_10_14,pfsp,0.7259,0.0,1.1133,1.046,31.4673,0.3128,0,1000000.0,1000.0
pa_10_14,prism,0.7028,0.0333,1.195,1.0976,30.0009,0.3899,0,1000000.0,1000.0
pa_10_14,rwordle,0.7638,0.0111,1.0419,1.0,24.7743,0.1721,0,1000000.0,1000.0
pa_10_14,scale,0.7959,0.0,4.4476,1.0656,0.0,0.0,0,1000000.0,1000.0
pa_10_14,vpsc,0.8087,0.0111,1.0098,1.0,1.25,0.0576,0,1000000.0,1000.0
pa_10_15,gtree,0.7636,0.0,1.249,1.0232,10.8287,0.1112,0,1000000.0,1000.0
pa_10_15,pfs,0.812,0.0,1.0623,1.0296,0.57,0.0409,0,1000000.0,1000.0
pa_10_15,pfsp,0.8208,0.0,1.0316,1.0238,0.3921,0.0323,0,1000000.0,1000.0
pa_10_15,prism,0.7514,0.0,1.2235,1.079,11.7203,0.112,0,1000000.0,1000.0
pa_10_15,rwordle,0.7772,0.0333,1.012,1.0421,6.6372,0.0888,0,1000000.0,1000.0
pa_10_15,scale,0.8416,0.0,1.1754,1.004,0.0,0.0,0,1000000.0,1000.0
pa_10_15,vpsc,0.82,0.0,1.0108,1.0119,0.5989,0.0324,0,1000000.0,1000.0
pa_10_16,gtree,0.6979,0.0333,1.3907,1.1292,46.3993,0.331,0,1000000.0,1000.0
pa_10_16,pfs,0.7006,0.0,1.3426,1.1863,25.4686,0.2459,0,1000000.0,1000.0
pa_10_16,pfsp,0.7259,0.0,1.1133,1.046,31.4673,0.3128,0,1000000.0,1000.0
pa_10_16,prism,0.7028,0.0333,1.195,1.0976,30.0009,0.3899,0,1000000.0,1000.0
pa_10_16,rwordle,0.7638,0.0111,1.0419,1.0,24.7743,0.1721,0,1000000.0,1000.0
pa_10_16,scale,0.7959,0.0,4.4476,1.0656,0.0,0.0,0,1000000.0,1000.0
pa_10_16,vpsc,0.8087,0.0111,1.0098,1.0,1.25,0.0576,0,1000000.0,1000.0
pa_10_17,gtree,0.7075,0.0111,1.3957,1.1949,40.3579,0.1867,0,1000000.0,1000.0
pa_10_17,pfs,0.7289,0.0,1.2506,1.1143,9.2954,0.1926,0,1000000.0,1000.0
pa_10_17,pfsp,0.7599,0.0,1.0853,1.0331,9.0427,0.1531,0,1000000.0,1000.0
pa_10_17,prism,0.7104,0.0222,1.3095,1.1855,21.3783,0.2024,0,1000000.0,1000.0
pa_10_17,rwordle,0.7667,0.0111,1.0467,1.0339,9.5581,0.1274,0,1000000.0,1000.0
pa_10_17,scale,0.8193,0.0,1.9689,1.0253,0.0,0.0,0,1000000.0,1000.0
pa_10_17,vpsc,0.7875,0.0111,1.0137,1.0169,2.6792,0.096,0,1000000.0,1000.0
pa_10_18,gtree,0.6979,0.0333,1.3907,1.1292,46.3993,0.331,0,1000000.0,1000.0
pa_10_18,pfs,0.7006,0.0,1.3426,1.1863,25.4686,0.2459,0,1000000.0,1000.0
pa_10_18,pfsp,0.7259,0.0,1.1133,1.046,31.4673,0.3128,0,1000000.0,1000.0
pa_10_18,prism,0.7028,0.0333,1.195,1.0976,30.0009,0.3899,0,1000000.0,1000.0
pa_10_18,rwordle,0.7638,0.0111,1.0419,1.0,24.7743,0.1721,0,1000000.0,1000.0
pa_10_18,scale,0.7959,0.0,4.4476,1.0656,0.0,0.0,0,1000000.0,1000.0
pa_10_18,vpsc,0.8087,0.0111,1.0098,1.0,1.25,0.0576,0,1000000.0,1000.0
pa_10_19,gtree,0.7075,0.0111,1.3957,1.1949,40.3579,0.1867,0,1000000.0,1000.0
pa_10_19,pfs,0.7289,0.0,1.2506,1.1143,9.2954,0.1926,0,1000000.0,1000.0
pa_10_19,pfsp,0.7599,0.0,1.0853,1.0331,9.0427,0.1531,0,1000000.0,1000.0
pa_10_19,prism,0.7104,0.0222,1.3095,1.1855,21.3783,0.2024,0,1000000.0,1000.0
pa_10_19,rwordle,0.7667,0.0111,1.0467,1.0339,9.5581,0.1274,0,1000000.0,1000.0
pa_10_19,scale,0.8193,0.0,1.9689,1.0253,0.0,0.0,0,1000000.0,1000.0
pa_10_19,vpsc,0.7875,0.0111,1.0137,1.0169,2.6792,0.096,0,1000000.0,1000.0
pa_10_1,gtree,0.706,0.0333,1.3139,1.1382,29.6507,0.2823,0,1000000.0,1000.0
pa_10_1,pfs,0.7269,0.0,1.2922,1.112,11.5137,0.1942,0,1000000.0,1000.0
pa_10_1,pfsp,0.7321,0.0,1.1196,1.0854,12.5954,0.2291,0,1000000.0,1000.0
pa_10_1,prism,0.705,0.0222,1.2617,1.146,26.4513,0.287,0,1000000.0,1000.0
pa_10_1,rwordle,0.7646,0.0111,1.0806,1.0,14.003,0.1661,0,1000000.0,1000.0
pa_10_1,scale,0.8027,0.0,3.0717,1.0575,0.0,0.0,0,1000000.0,1000.0
pa_10_1,vpsc,0.7821,0.0,0.9976,1.0,3.85,0.1279,0,1000000.0,1000.0
pa_10_20,gtree,0.7075,0.0111,1.3957,1.1949,40.3579,0.1867,0,1000000.0,1000.0
pa_10_20,pfs,0.7289,0.0,1.2506,1.1143,9.2954,0.1926,0,1000000.0,1000.0
pa_10_20,pfsp,0.7599,0.0,1.0853,1.0331,9.0427,0.1531,0,1000000.0,1000.0
pa_10_20,prism,0.7104,0.0222,1.3095,1.1855,21.3783,0.2024,0,1000000.0,1000.0
pa_10_20,rwordle,0.7667,0.0111,1.0467,1.0339,9.5581,0.1274,0,1000000.0,1000.0
pa_10_20,scale,0.8193,0.0,1.9689,1.0253,0.0,0.0,0,1000000.0,1000.0
pa_10_20,vpsc,0.7875,0.0111,1.0137,1.0169,2.6792,0.096,0,1000000.0,1000.0
pa_10_21,gtree,0.7636,0.0,1.249,1.0232,10.8287,0.1112,0,1000000.0,1000.0
pa_10_21,pfs,0.812,0.0,1.0623,1.0296,0.57,0.0409,0,1000000.0,1000.0
pa_10_21,pfsp,0.8208,0.0,1.0316,1.0238,0.3921,0.0323,0,1000000.0,1000.0
pa_10_21,prism,0.7514,0.0,1.2235,1.079,11.7203,0.112,0,1000000.0,1000.0
pa_10_21,rwordle,0.7772,0.0333,1.012,1.0421,6.6372,0.0888,0,1000000.0,1000.0
