filename,algorithm,GQS
ws_500_26,gtree,0.898
ws_500_26,pfs,0.895
ws_500_26,pfsp,0.91
ws_500_26,prism,0.907
ws_500_26,rwordle,0.912
ws_500_26,scale,0.919
ws_500_26,vpsc,0.922
ws_500_27,gtree,0.893
ws_500_27,pfs,0.888
ws_500_27,pfsp,0.91
ws_500_27,prism,0.905
ws_500_27,rwordle,0.914
ws_500_27,scale,0.92
ws_500_27,vpsc,0.924
ws_500_28,gtree,0.901
ws_500_28,pfs,0.891
ws_500_28,pfsp,0.911
ws_500_28,prism,0.907
ws_500_28,rwordle,0.917
ws_500_28,scale,0.92
ws_500_28,vpsc,0.917
ws_500_29,gtree,0.902
ws_500_29,pfs,0.889
ws_500_29,pfsp,0.911
ws_500_29,prism,0.909
ws_500_29,rwordle,0.919
ws_500_29,scale,0.923
ws_500_29,vpsc,0.929
ws_500_2,gtree,0.895
ws_500_2,pfs,0.899
ws_500_2,pfsp,0.909
ws_500_2,prism,0.905
ws_500_2,rwordle,0.913
ws_500_2,scale,0.919
ws_500_2,vpsc,0.922
ws_500_30,gtree,0.891
ws_500_30,pfs,0.888
ws_500_30,pfsp,0.905
ws_500_30,prism,0.903
ws_500_30,rwordle,0.914
ws_500_30,scale,0.92
ws_500_30,vpsc,0.916
ws_500_3,gtree,0.903
ws_500_3,pfs,0.903
ws_500_3,pfsp,0.912
ws_500_3,prism,0.908
ws_500_3,rwordle,0.919
ws_500_3,scale,0.923
ws_500_3,vpsc,0.926
ws_500_4,gtree,0.899
ws_500_4,pfs,0.899
ws_500_4,pfsp,0.909
ws_500_4,prism,0.908
ws_500_4,rwordle,0.917
ws_500_4,scale,0.922
ws_500_4,vpsc,0.924
ws_500_5,gtree,0.893
ws_500_5,pfs,0.898
ws_500_5,pfsp,0.908
ws_500_5,prism,0.903
ws_500_5,rwordle,0.913
ws_500_5,scale,0.918
ws_500_5,vpsc,0.921
ws_500_6,gtree,0.892
ws_500_6,pfs,0.888
ws_500_6,pfsp,0.906
ws_500_6,prism,0.903
ws_500_6,rwordle,0.914
ws_500_6,scale,0.917
ws_500_6,vpsc,0.92
ws_500_7,gtree,0.899
ws_500_7,pfs,0.893
ws_500_7,pfsp,0.908
ws_500_7,prism,0.906
ws_500_7,rwordle,0.914
ws_500_7,scale,0.92
ws_500_7,vpsc,0.915
ws_500_8,gtree,0.901
ws_500_8,pfs,0.896
ws_500_8,pfsp,0.91
ws_500_8,prism,0.906
ws_500_8,rwordle,0.918
ws_500_8,scale,0.921
ws_500_8,vpsc,0.927
ws_500_9,gtree,0.89
ws_500_9,pfs,0.875
ws_500_9,pfsp,0.899
ws_500_9,prism,0.902
ws_500_9,rwordle,0.916
ws_500_9,scale,0.92
ws_500_9,vpsc,0.921
ws_50_10,gtree,0.914
ws_50_10,pfs,0.933
ws_50_10,pfsp,0.949
ws_50_10,prism,0.921
ws_50_10,rwordle,0.937
ws_50_10,scale,0.947
ws_50_10,vpsc,0.951
ws_50_11,gtree,0.921
ws_50_11,pfs,0.958
ws_50_11,pfsp,0.958
ws_50_11,prism,0.929
ws_50_11,rwordle,0.958
ws_50_11,scale,0.958
ws_50_11,vpsc,0.958
ws_50_12,gtree,0.917
ws_50_12,pfs,0.958
ws_50_12,pfsp,0.958
ws_50_12,prism,0.933
ws_50_12,rwordle,0.958
ws_50_12,scale,0.958
ws_50_12,vpsc,0.958
ws_50_13,gtree,0.914
ws_50_13,pfs,0.933
ws_50_13,pfsp,0.949
ws_50_13,prism,0.921
ws_50_13,rwordle,0.937
ws_50_13,scale,0.947
ws_50_13,vpsc,0.951
ws_50_14,gtree,0.921
ws_50_14,pfs,0.958
ws_50_14,pfsp,0.958
ws_50_14,prism,0.929
ws_50_14,rwordle,0.958
ws_50_14,scale,0.958
ws_50_14,vpsc,0.958
ws_50_15,gtree,0.917
ws_50_15,pfs,0.958
ws_50_15,pfsp,0.958
ws_50_15,prism,0.933
ws_50_15,rwordle,0.958
ws_50_15,scale,0.958
ws_50_15,vpsc,0.958
ws_50_16,gtree,0.917
ws_50_16,pfs,0.958
ws_50_16,pfsp,0.958
ws_50_16,prism,0.933
ws_50_16,rwordle,0.958
ws_50_16,scale,0.958
ws_50_16,vpsc,0.958
ws_50_17,gtree,0.921
ws_50_17,pfs,0.958
ws_50_17,pfsp,0.958
ws_50_17,prism,0.929
ws_50_17,rwordle,0.958
ws_50_17,scale,0.958
ws_50_17,vpsc,0.958
ws_50_18,gtree,0.914
ws_50_18,pfs,0.933
ws_50_18,pfsp,0.949
ws_50_18,prism,0.921
ws_50_18,rwordle,0.937
ws_50_18,scale,0.947
ws_50_18,vpsc,0.951
ws_50_19,gtree,0.934
ws_50_19,pfs,0.958
ws_50_19,pfsp,0.958
ws_50_19,prism,0.945
ws_50_19,rwordle,0.958
ws_50_19,scale,0.958
ws_50_19,vpsc,0.958
ws_50_1,gtree,0.951
ws_50_1,pfs,0.958
ws_50_1,pfsp,0.958
ws_50_1,prism,0.955
ws_50_1,rwordle,0.958
ws_50_1,scale,0.958
ws_50_1,vpsc,0.958
ws_50_20,gtree,0.913
ws_50_20,pfs,0.917
ws_50_20,pfsp,0.93
ws_50_20,prism,0.921
ws_50_20,rwordle,0.921
ws_50_20,scale,0.936
ws_50_20,vpsc,0.945
ws_50_21,gtree,0.934
ws_50_21,pfs,0.958
ws_50_21,pfsp,0.958
ws_50_21,prism,0.945
ws_50_21,rwordle,0.958
ws_50_21,scale,0.958
ws_50_21,vpsc,0.958
ws_50_22,gtree,0.923
ws_50_22,pfs,0.958
ws_50_22,pfsp,0.958
ws_50_22,prism,0.934
ws_50_22,rwordle,0.958
ws_50_22,scale,0.958
ws_50_22,vpsc,0.958
ws_50_23,gtree,0.934
ws_50_23,pfs,0.958
ws_50_23,pfsp,0.958
ws_50_23,prism,0.945
ws_50_23,rwordle,0.958
ws_50_23,scale,0.958
ws_50_23,vpsc,0.958
ws_50_24,gtree,0.934
ws_50_24,pfs,0.958
ws_50_24,pfsp,0.958
ws_50_24,prism,0.945
ws_50_24,rwordle,0.958
ws_50_24,scale,0.958
ws_50_24,vpsc,0.958
ws_50_25,gtree,0.934
ws_50_25,pfs,0.958
ws_50_25,pfsp,0.958
ws_50_25,prism,0.945
ws_50_25,rwordle,0.958
ws_50_25,scale,0.958
ws_50_25,vpsc,0.958
ws_50_26,gtree,0.923
ws_50_26,pfs,0.958
ws_50_26,pfsp,0.958
ws_50_26,prism,0.934
ws_50_26,rwordle,0.958
ws_50_26,scale,0.958
ws_50_26,vpsc,0.958
ws_50_27,gtree,0.923
ws_50_27,pfs,0.958
ws_50_27,pfsp,0.958
ws_50_27,prism,0.934
ws_50_27,rwordle,0.958
ws_50_27,scale,0.958
ws_50_27,vpsc,0.958
ws_50_28,gtree,0.934
ws_50_28,pfs,0.958
ws_50_28,pfsp,0.958
ws_50_28,prism,0.945
ws_50_28,rwordle,0.958
ws_50_28,scale,0.958
ws_50_28,vpsc,0.958
ws_50_29,gtree,0.909
ws_50_29,pfs,0.918
ws_50_29,pfsp,0.94
ws_50_29,prism,0.916
ws_50_29,rwordle,0.928
ws_50_29,scale,0.94
ws_50_29,vpsc,0.942
ws_50_2,gtree,0.918
ws_50_2,pfs,0.958
ws_50_2,pfsp,0.958
ws_50_2,prism,0.945
ws_50_2,rwordle,0.958
ws_50_2,scale,0.958
ws_50_2,vpsc,0.958
ws_50_30,gtree,0.912
ws_50_30,pfs,0.924
ws_50_30,pfsp,0.943
ws_50_30,prism,0.917
ws_50_30,rwordle,0.933
ws_50_30,scale,0.94
ws_50_30,vpsc,0.949
ws_50_3,gtree,0.932
ws_50_3,pfs,0.958
ws_50_3,pfsp,0.958
ws_50_3,prism,0.94
ws_50_3,rwordle,0.958
ws_50_3,scale,0.958
ws_50_3,vpsc,0.958
ws_50_4,gtree,0.918
ws_50_4,pfs,0.958
ws_50_4,pfsp,0.958
ws_50_4,prism,0.945
ws_50_4,rwordle,0.958
ws_50_4,scale,0.958
ws_50_4,vpsc,0.958
ws_50_5,gtree,0.907
ws_50_5,pfs,0.924
ws_50_5,pfsp,0.943
ws_50_5,prism,0.916
ws_50_5,rwordle,0.935
ws_50_5,scale,0.943
ws_50_5,vpsc,0.949
ws_50_6,gtree,0.932
ws_50_6,pfs,0.958
ws_50_6,pfsp,0.958
ws_50_6,prism,0.94
ws_50_6,rwordle,0.958
ws_50_6,scale,0.958
ws_50_6,vpsc,0.958
ws_50_7,gtree,0.951
ws_50_7,pfs,0.958
ws_50_7,pfsp,0.958
ws_50_7,prism,0.955
ws_50_7,rwordle,0.958
ws_50_7,scale,0.958
ws_50_7,vpsc,0.958
ws_50_8,gtree,0.921
ws_50_8,pfs,0.958
ws_50_8,pfsp,0.958
ws_50_8,prism,0.929
ws_50_8,rwordle,0.958
ws_50_8,scale,0.958
ws_50_8,vpsc,0.958
ws_50_9,gtree,0.917
ws_50_9,pfs,0.958
ws_50_9,pfsp,0.958
ws_50_9,prism,0.933
ws_50_9,rwordle,0.958
ws_50_9,scale,0.958
ws_50_9,vpsc,0.958
pa_1000_10,fta,0.666
pa_1000_11,fta,0.66
pa_1000_12,fta,0.664
pa_1000_13,fta,0.658
pa_1000_14,fta,0.668
pa_1000_15,fta,0.659
pa_1000_16,fta,0.663
pa_1000_17,fta,0.67
pa_1000_18,fta,0.656
pa_1000_19,fta,0.659
pa_1000_1,fta,0.661
pa_1000_20,fta,0.664
pa_1000_21,fta,0.661
pa_1000_22,fta,0.661
pa_1000_23,fta,0.66
pa_1000_24,fta,0.664
pa_1000_25,fta,0.66
pa_1000_26,fta,0.843
pa_1000_27,fta,0.658
pa_1000_28,fta,0.659
pa_1000_29,fta,0.658
pa_1000_2,fta,0.658
pa_1000_30,fta,0.66
pa_1000_3,fta,0.661
pa_1000_4,fta,0.659
pa_1000_5,fta,0.66
pa_1000_6,fta,0.661
pa_1000_7,fta,0.661
pa_1000_8,fta,0.669
pa_1000_9,fta,0.667
pa_100_10,fta,0.736
pa_100_11,fta,0.809
pa_100_12,fta,0.768
pa_100_13,fta,0.736
pa_100_14,fta,0.78
pa_100_15,fta,0.769
pa_100_16,fta,0.754
pa_100_17,fta,0.839
pa_100_18,fta,0.754
pa_100_19,fta,0.839
pa_100_1,fta,0.743
pa_100_20,fta,0.781
pa_100_21,fta,0.842
pa_100_22,fta,0.847
pa_100_23,fta,0.809
pa_100_24,fta,0.75
pa_100_25,fta,0.742
pa_100_26,fta,0.786
pa_100_27,fta,0.847
pa_100_28,fta,0.78
pa_100_29,fta,0.747
pa_100_2,fta,0.817
pa_100_30,fta,0.731
pa_100_3,fta,0.76
pa_100_4,fta,0.772
pa_100_5,fta,0.699
pa_100_6,fta,0.775
pa_100_7,fta,0.769
pa_100_8,fta,0.797
pa_100_9,fta,0.85
pa_10_10,fta,0.913
pa_10_11,fta,0.905
pa_10_12,fta,0.899
pa_10_13,fta,0.913
pa_10_14,fta,0.913
pa_10_15,fta,0.899
pa_10_16,fta,0.913
pa_10_17,fta,0.905
pa_10_18,fta,0.913
pa_10_19,fta,0.905
pa_10_1,fta,0.919
pa_10_20,fta,0.905
pa_10_21,fta,0.899
pa_10_22,fta,0.899
pa_10_23,fta,0.913
pa_10_24,fta,0.905
pa_10_25,fta,0.899
pa_10_26,fta,0.899
pa_10_27,fta,0.899
pa_10_28,fta,0.899
pa_10_29,fta,0.905
pa_10_2,fta,0.902
pa_10_30,fta,0.905
pa_10_3,fta,0.913
pa_10_4,fta,0.913
pa_10_5,fta,0.905
pa_10_6,fta,0.913
pa_10_7,fta,0.913
pa_10_8,fta,0.905
pa_10_9,fta,0.905
pa_200_10,fta,0.724
pa_200_11,fta,0.768
pa_200_12,fta,0.709
pa_200_13,fta,0.725
pa_200_14,fta,0.709
pa_200_15,fta,0.756
pa_200_16,fta,0.838
pa_200_17,fta,0.856
pa_200_18,fta,0.715
pa_200_19,fta,0.738
pa_200_1,fta,0.69
pa_200_20,fta,0.696
pa_200_21,fta,0.712
pa_200_22,fta,0.717
pa_200_23,fta,0.708
pa_200_24,fta,0.695
pa_200_25,fta,0.746
pa_200_26,fta,0.715
pa_200_27,fta,0.751
pa_200_28,fta,0.702
pa_200_29,fta,0.701
pa_200_2,fta,0.767
pa_200_30,fta,0.713
pa_200_3,fta,0.7
pa_200_4,fta,0.747
pa_200_5,fta,0.695
pa_200_6,fta,0.699
pa_200_7,fta,0.71
pa_200_8,fta,0.687
pa_200_9,fta,0.763
pa_20_10,fta,0.896
pa_20_11,fta,0.819
pa_20_12,fta,0.893
pa_20_13,fta,0.896
pa_20_14,fta,0.896
pa_20_15,fta,0.893
pa_20_16,fta,0.896
pa_20_17,fta,0.819
pa_20_18,fta,0.896
pa_20_19,fta,0.819
pa_20_1,fta,0.867
pa_20_20,fta,0.819
pa_20_21,fta,0.893
pa_20_22,fta,0.893
pa_20_23,fta,0.896
pa_20_24,fta,0.819
pa_20_25,fta,0.893
pa_20_26,fta,0.893
pa_20_27,fta,0.912
pa_20_28,fta,0.912
pa_20_29,fta,0.888
pa_20_2,fta,0.905
pa_20_30,fta,0.888
pa_20_3,fta,0.905
pa_20_4,fta,0.905
pa_20_5,fta,0.902
pa_20_6,fta,0.905
pa_20_7,fta,0.896
pa_20_8,fta,0.819
pa_20_9,fta,0.819
pa_500_10,fta,0.781
pa_500_11,fta,0.709
pa_500_12,fta,0.665
pa_500_13,fta,0.677
pa_500_14,fta,0.668
pa_500_15,fta,0.674
pa_500_16,fta,0.668
pa_500_17,fta,0.67
pa_500_18,fta,0.67
pa_500_19,fta,0.672
pa_500_1,fta,0.683
pa_500_20,fta,0.673
pa_500_21,fta,0.671
pa_500_22,fta,0.664
pa_500_23,fta,0.666
pa_500_24,fta,0.669
pa_500_25,fta,0.671
pa_500_26,fta,0.664
pa_500_27,fta,0.668
pa_500_28,fta,0.679
pa_500_29,fta,0.672
pa_500_2,fta,0.676
pa_500_30,fta,0.677
pa_500_3,fta,0.667
pa_500_4,fta,0.774
pa_500_5,fta,0.67
pa_500_6,fta,0.666
pa_500_7,fta,0.671
pa_500_8,fta,0.743
pa_500_9,fta,0.673
pa_50_10,fta,0.854
pa_50_11,fta,0.808
pa_50_12,fta,0.795
pa_50_13,fta,0.854
pa_50_14,fta,0.854
pa_50_15,fta,0.795
pa_50_16,fta,0.854
pa_50_17,fta,0.808
pa_50_18,fta,0.854
pa_50_19,fta,0.815
pa_50_1,fta,0.84
pa_50_20,fta,0.815
pa_50_21,fta,0.786
pa_50_22,fta,0.786
pa_50_23,fta,0.869
pa_50_24,fta,0.815
pa_50_25,fta,0.786
pa_50_26,fta,0.786
pa_50_27,fta,0.786
pa_50_28,fta,0.786
pa_50_29,fta,0.863
pa_50_2,fta,0.847
pa_50_30,fta,0.863
pa_50_3,fta,0.847
pa_50_4,fta,0.874
pa_50_5,fta,0.794
pa_50_6,fta,0.847
pa_50_7,fta,0.874
pa_50_8,fta,0.808
pa_50_9,fta,0.808
random_1000_10,fta,0.735
random_1000_11,fta,0.657
random_1000_12,fta,0.745
random_1000_13,fta,0.666
random_1000_14,fta,0.76
random_1000_15,fta,0.673
random_1000_16,fta,0.839
random_1000_17,fta,0.661
random_1000_18,fta,0.668
random_1000_19,fta,0.671
random_1000_1,fta,0.664
random_1000_20,fta,0.661
random_1000_21,fta,0.667
random_1000_22,fta,0.671
random_1000_23,fta,0.666
random_1000_24,fta,0.66
random_1000_25,fta,0.663
random_1000_26,fta,0.728
random_1000_27,fta,0.723
random_1000_28,fta,0.659
random_1000_29,fta,0.669
random_1000_2,fta,0.669
random_1000_30,fta,0.658
random_1000_3,fta,0.673
random_1000_4,fta,0.657
random_1000_5,fta,0.659
random_1000_6,fta,0.661
random_1000_7,fta,0.678
random_1000_8,fta,0.844
random_1000_9,fta,0.683
random_100_10,fta,0.81
random_100_11,fta,0.806
random_100_12,fta,0.83
random_100_13,fta,0.81
random_100_14,fta,0.844
random_100_15,fta,0.789
random_100_16,fta,0.806
random_100_17,fta,0.746
random_100_18,fta,0.765
random_100_19,fta,0.746
random_100_1,fta,0.81
random_100_20,fta,0.773
random_100_21,fta,0.81
random_100_22,fta,0.806
random_100_23,fta,0.782
random_100_24,fta,0.804
random_100_25,fta,0.798
random_100_26,fta,0.799
random_100_27,fta,0.733
random_100_28,fta,0.791
random_100_29,fta,0.756
random_100_2,fta,0.787
random_100_30,fta,0.809
random_100_3,fta,0.827
random_100_4,fta,0.758
random_100_5,fta,0.789
random_100_6,fta,0.798
random_100_7,fta,0.774
random_100_8,fta,0.77
random_100_9,fta,0.791
random_10_10,fta,0.95
random_10_11,fta,0.95
random_10_12,fta,0.95
random_10_13,fta,0.95
random_10_14,fta,0.95
random_10_15,fta,0.95
random_10_16,fta,0.95
random_10_17,fta,0.95
random_10_18,fta,0.95
random_10_19,fta,0.95
random_10_1,fta,0.917
random_10_20,fta,0.95
random_10_21,fta,0.95
random_10_22,fta,0.95
random_10_23,fta,0.95
random_10_24,fta,0.95
random_10_25,fta,0.95
random_10_26,fta,0.95
random_10_27,fta,0.95
random_10_28,fta,0.95
random_10_29,fta,0.95
random_10_2,fta,0.95
random_10_30,fta,0.95
random_10_3,fta,0.95
random_10_4,fta,0.95
random_10_5,fta,0.95
random_10_6,fta,0.95
random_10_7,fta,0.95
random_10_8,fta,0.95
random_10_9,fta,0.95
random_200_10,fta,0.725
random_200_11,fta,0.769
random_200_12,fta,0.705
random_200_13,fta,0.701
random_200_14,fta,0.723
random_200_15,fta,0.713
random_200_16,fta,0.709
random_200_17,fta,0.703
random_200_18,fta,0.854
random_200_19,fta,0.723
random_200_1,fta,0.732
random_200_20,fta,0.701
random_200_21,fta,0.708
random_200_22,fta,0.758
random_200_23,fta,0.699
random_200_24,fta,0.764
random_200_25,fta,0.698
random_200_26,fta,0.755
random_200_27,fta,0.7
random_200_28,fta,0.718
random_200_29,fta,0.721
random_200_2,fta,0.701
random_200_30,fta,0.708
random_200_3,fta,0.709
random_200_4,fta,0.719
random_200_5,fta,0.708
random_200_6,fta,0.783
random_200_7,fta,0.702
random_200_8,fta,0.701
random_200_9,fta,0.729
random_20_10,fta,0.885
random_20_11,fta,0.885
random_20_12,fta,0.885
random_20_13,fta,0.885
random_20_14,fta,0.885
random_20_15,fta,0.885
random_20_16,fta,0.885
random_20_17,fta,0.885
random_20_18,fta,0.885
random_20_19,fta,0.885
random_20_1,fta,0.884
random_20_20,fta,0.885
random_20_21,fta,0.885
random_20_22,fta,0.885
random_20_23,fta,0.885
random_20_24,fta,0.885
random_20_25,fta,0.885
random_20_26,fta,0.888
random_20_27,fta,0.871
random_20_28,fta,0.871
random_20_29,fta,0.871
random_20_2,fta,0.909
random_20_30,fta,0.871
random_20_3,fta,0.884
random_20_4,fta,0.909
random_20_5,fta,0.884
random_20_6,fta,0.884
random_20_7,fta,0.885
random_20_8,fta,0.885
random_20_9,fta,0.885
random_500_10,fta,0.672
random_500_11,fta,0.665
random_500_12,fta,0.676
random_500_13,fta,0.671
random_500_14,fta,0.683
random_500_15,fta,0.675
random_500_16,fta,0.673
random_500_17,fta,0.665
random_500_18,fta,0.673
random_500_19,fta,0.808
random_500_1,fta,0.694
random_500_20,fta,0.678
random_500_21,fta,0.685
random_500_22,fta,0.673
random_500_23,fta,0.674
random_500_24,fta,0.674
random_500_25,fta,0.674
random_500_26,fta,0.702
random_500_27,fta,0.667
random_500_28,fta,0.667
random_500_29,fta,0.667
random_500_2,fta,0.694
random_500_30,fta,0.667
random_500_3,fta,0.835
random_500_4,fta,0.667
random_500_5,fta,0.675
random_500_6,fta,0.68
random_500_7,fta,0.667
random_500_8,fta,0.728
random_500_9,fta,0.672
random_50_10,fta,0.836
random_50_11,fta,0.836
random_50_12,fta,0.827
random_50_13,fta,0.836
random_50_14,fta,0.836
random_50_15,fta,0.827
random_50_16,fta,0.827
random_50_17,fta,0.836
random_50_18,fta,0.836
random_50_19,fta,0.838
random_50_1,fta,0.853
random_50_20,fta,0.838
random_50_21,fta,0.838
random_50_22,fta,0.813
random_50_23,fta,0.838
random_50_24,fta,0.838
random_50_25,fta,0.838
random_50_26,fta,0.813
random_50_27,fta,0.813
random_50_28,fta,0.838
random_50_29,fta,0.883
random_50_2,fta,0.867
random_50_30,fta,0.883
random_50_3,fta,0.835
random_50_4,fta,0.867
random_50_5,fta,0.867
random_50_6,fta,0.835
random_50_7,fta,0.853
random_50_8,fta,0.836
random_50_9,fta,0.827
tree_1000_10,fta,0.898
tree_1000_11,fta,0.894
tree_1000_12,fta,0.892
tree_1000_13,fta,0.89
tree_1000_14,fta,0.899
tree_1000_15,fta,0.894
tree_1000_16,fta,0.898
tree_1000_17,fta,0.904
tree_1000_18,fta,0.894
tree_1000_19,fta,0.894
tree_1000_1,fta,0.897
tree_1000_20,fta,0.902
tree_1000_21,fta,0.902
tree_1000_22,fta,0.901
tree_1000_23,fta,0.904
tree_1000_24,fta,0.893
tree_1000_25,fta,0.903
tree_1000_26,fta,0.893
tree_1000_27,fta,0.899
tree_1000_28,fta,0.905
tree_1000_29,fta,0.89
tree_1000_2,fta,0.898
tree_1000_30,fta,0.902
tree_1000_3,fta,0.9
tree_1000_4,fta,0.904
tree_1000_5,fta,0.9
tree_1000_6,fta,0.901
tree_1000_7,fta,0.897
tree_1000_8,fta,0.893
tree_1000_9,fta,0.902
tree_100_10,fta,0.914
tree_100_11,fta,0.918
tree_100_12,fta,0.92
tree_100_13,fta,0.914
tree_100_14,fta,0.92
tree_100_15,fta,0.92
tree_100_16,fta,0.919
tree_100_17,fta,0.915
tree_100_18,fta,0.919
tree_100_19,fta,0.915
tree_100_1,fta,0.919
tree_100_20,fta,0.916
tree_100_21,fta,0.912
tree_100_22,fta,0.911
tree_100_23,fta,0.918
tree_100_24,fta,0.911
tree_100_25,fta,0.912
tree_100_26,fta,0.928
tree_100_27,fta,0.926
tree_100_28,fta,0.925
tree_100_29,fta,0.923
tree_100_2,fta,0.922
tree_100_30,fta,0.918
tree_100_3,fta,0.923
tree_100_4,fta,0.918
tree_100_5,fta,0.908
tree_100_6,fta,0.921
tree_100_7,fta,0.915
tree_100_8,fta,0.919
tree_100_9,fta,0.92
tree_10_10,fta,0.958
tree_10_11,fta,0.958
tree_10_12,fta,0.958
tree_10_13,fta,0.958
tree_10_14,fta,0.958
tree_10_15,fta,0.958
tree_10_16,fta,0.958
tree_10_17,fta,0.958
tree_10_18,fta,0.958
tree_10_19,fta,0.958
tree_10_1,fta,0.958
tree_10_20,fta,0.958
tree_10_21,fta,0.958
tree_10_22,fta,0.958
tree_10_23,fta,0.958
tree_10_24,fta,0.958
tree_10_25,fta,0.958
tree_10_26,fta,0.958
tree_10_27,fta,0.958
tree_10_28,fta,0.958
tree_10_29,fta,0.958
tree_10_2,fta,0.958
tree_10_30,fta,0.958
tree_10_3,fta,0.958
tree_10_4,fta,0.958
tree_10_5,fta,0.958
tree_10_6,fta,0.958
tree_10_7,fta,0.958
tree_10_8,fta,0.958
tree_10_9,fta,0.958
tree_200_10,fta,0.909
tree_200_11,fta,0.91
tree_200_12,fta,0.912
tree_200_13,fta,0.913
tree_200_14,fta,0.911
tree_200_15,fta,0.913
tree_200_16,fta,0.91
tree_200_17,fta,0.911
tree_200_18,fta,0.913
tree_200_19,fta,0.914
tree_200_1,fta,0.912
tree_200_20,fta,0.909
tree_200_21,fta,0.912
tree_200_22,fta,0.912
tree_200_23,fta,0.914
tree_200_24,fta,0.909
tree_200_25,fta,0.911
tree_200_26,fta,0.911
tree_200_27,fta,0.913
tree_200_28,fta,0.91
tree_200_29,fta,0.909
tree_200_2,fta,0.91
tree_200_30,fta,0.91
tree_200_3,fta,0.913
tree_200_4,fta,0.912
tree_200_5,fta,0.911
tree_200_6,fta,0.899
tree_200_7,fta,0.913
tree_200_8,fta,0.908
tree_200_9,fta,0.908
tree_20_10,fta,0.958
tree_20_11,fta,0.958
tree_20_12,fta,0.958
tree_20_13,fta,0.958
tree_20_14,fta,0.958
tree_20_15,fta,0.958
tree_20_16,fta,0.958
tree_20_17,fta,0.958
tree_20_18,fta,0.958
tree_20_19,fta,0.958
tree_20_1,fta,0.956
tree_20_20,fta,0.958
tree_20_21,fta,0.958
tree_20_22,fta,0.958
tree_20_23,fta,0.958
tree_20_24,fta,0.958
tree_20_25,fta,0.958
tree_20_26,fta,0.958
tree_20_27,fta,0.958
tree_20_28,fta,0.958
tree_20_29,fta,0.958
tree_20_2,fta,0.956
tree_20_30,fta,0.958
tree_20_3,fta,0.956
tree_20_4,fta,0.956
tree_20_5,fta,0.956
tree_20_6,fta,0.958
tree_20_7,fta,0.958
tree_20_8,fta,0.958
tree_20_9,fta,0.958
tree_500_10,fta,0.91
tree_500_11,fta,0.905
tree_500_12,fta,0.903
tree_500_13,fta,0.904
tree_500_14,fta,0.905
tree_500_15,fta,0.907
tree_500_16,fta,0.909
tree_500_17,fta,0.908
tree_500_18,fta,0.907
tree_500_19,fta,0.907
tree_500_1,fta,0.901
tree_500_20,fta,0.909
tree_500_21,fta,0.897
tree_500_22,fta,0.904
tree_500_23,fta,0.907
tree_500_24,fta,0.906
tree_500_25,fta,0.907
tree_500_26,fta,0.906
tree_500_27,fta,0.906
tree_500_28,fta,0.904
tree_500_29,fta,0.904
tree_500_2,fta,0.907
tree_500_30,fta,0.907
tree_500_3,fta,0.907
tree_500_4,fta,0.904
tree_500_5,fta,0.905
tree_500_6,fta,0.905
tree_500_7,fta,0.907
tree_500_8,fta,0.907
tree_500_9,fta,0.905
tree_50_10,fta,0.944
tree_50_11,fta,0.944
tree_50_12,fta,0.944
tree_50_13,fta,0.944
tree_50_14,fta,0.944
tree_50_15,fta,0.944
tree_50_16,fta,0.944
tree_50_17,fta,0.944
tree_50_18,fta,0.935
tree_50_19,fta,0.943
tree_50_1,fta,0.936
tree_50_20,fta,0.943
tree_50_21,fta,0.943
tree_50_22,fta,0.943
tree_50_23,fta,0.943
tree_50_24,fta,0.943
tree_50_25,fta,0.943
tree_50_26,fta,0.943
tree_50_27,fta,0.943
tree_50_28,fta,0.938
tree_50_29,fta,0.934
tree_50_2,fta,0.936
tree_50_30,fta,0.934
tree_50_3,fta,0.925
tree_50_4,fta,0.936
tree_50_5,fta,0.936
tree_50_6,fta,0.925
tree_50_7,fta,0.93
tree_50_8,fta,0.944
tree_50_9,fta,0.944
ws_1000_10,fta,0.912
ws_1000_11,fta,0.911
ws_1000_12,fta,0.911
ws_1000_13,fta,0.909
ws_1000_14,fta,0.911
ws_1000_15,fta,0.91
ws_1000_16,fta,0.911
ws_1000_17,fta,0.912
ws_1000_18,fta,0.911
ws_1000_19,fta,0.91
ws_1000_1,fta,0.91
ws_1000_20,fta,0.912
ws_1000_21,fta,0.912
ws_1000_22,fta,0.909
ws_1000_23,fta,0.913
ws_1000_24,fta,0.911
ws_1000_25,fta,0.916
ws_1000_26,fta,0.911
ws_1000_27,fta,0.916
ws_1000_28,fta,0.911
ws_1000_29,fta,0.91
ws_1000_2,fta,0.91
ws_1000_30,fta,0.913
ws_1000_3,fta,0.909
ws_1000_4,fta,0.911
ws_1000_5,fta,0.911
ws_1000_6,fta,0.91
ws_1000_7,fta,0.913
ws_1000_8,fta,0.911
ws_1000_9,fta,0.911
ws_100_10,fta,0.943
ws_100_11,fta,0.925
ws_100_12,fta,0.947
ws_100_13,fta,0.943
ws_100_14,fta,0.923
ws_100_15,fta,0.921
ws_100_16,fta,0.935
ws_100_17,fta,0.933
ws_100_18,fta,0.938
ws_100_19,fta,0.933
ws_100_1,fta,0.926
ws_100_20,fta,0.936
ws_100_21,fta,0.937
ws_100_22,fta,0.931
ws_100_23,fta,0.958
ws_100_24,fta,0.921
ws_100_25,fta,0.935
ws_100_26,fta,0.947
ws_100_27,fta,0.931
ws_100_28,fta,0.939
