type;n;m;iteration;algorithm;oo_nni;sp_ch_a;gs_bb_iar;nm_dm_imse;eb_rsdd
pa;100;485;18;vpsc;0.028383838383838383;2.403850862260857;1.8529325941056318;185.64177287809835;0.423988
pa;100;579;19;gtree;0.023636363636363636;6.339540808029912;1.0080369357045145;434.1765927086572;0.272381
pa;100;579;19;pfs;0;18.563148825196425;1.8884421029996774;2367.36231970179;0.369262
pa;100;579;19;pfsp;0;5.573749973398072;1.008587786259542;302.1236607615859;0.236042
pa;100;579;19;prism;0.02808080808080808;4.852361687772626;1.187903699354081;210.0447757315104;0.329652
pa;100;579;19;rwordle;0.11838383838383838;2.2300000021576842;1.0833666800053354;658.8200644583087;0.683521
pa;100;579;19;scale;0;19.445318646734854;1.062550237486299;0;0
pa;100;579;19;vpsc;0.027676767676767678;2.624993410294171;1.9828801085651653;182.67262600285437;0.422078
pa;100;485;1;gtree;0.03191919191919192;6.4524075434439485;1.13309241094476;337.00453015514705;0.311505
pa;100;485;1;pfs;0;20.273227953054104;1.7870929070929071;2756.3261052798157;0.303019
pa;100;485;1;pfsp;0;5.869157037883972;1.1161253561253561;172.98631395788905;0.209348
pa;100;485;1;prism;0.0198989898989899;5.092720012019688;1.2919975186104218;111.8598983890489;0.321723
pa;100;485;1;rwordle;0.09727272727272727;2.1557333453928664;1.1263137960420415;523.3398538932549;0.67098
pa;100;485;1;scale;0;19.375025111495038;1.063038953315492;0;0
pa;100;485;1;vpsc;0.027676767676767678;2.437768182398981;1.7902542372881356;130.7973695008033;0.386233
pa;100;579;20;gtree;0.023737373737373738;6.752969217583086;1.029978354978355;269.21491513237197;0.306831
pa;100;579;20;pfs;0;23.138345118998302;1.5651643407305726;1887.6817489000493;0.316642
pa;100;579;20;pfsp;0;5.754536835314675;1.0347299468545297;116.46144023289166;0.198225
pa;100;579;20;prism;0.025252525252525252;5.139066953433669;1.103942652329749;236.9484422170609;0.33243
pa;100;579;20;rwordle;0.09545454545454546;2.281941791843654;1.1254932912391475;505.50131886446593;0.618226
pa;100;579;20;scale;0;19.350618964563747;1.066137566137566;0;0
pa;100;579;20;vpsc;0.028282828282828285;2.8007946640543824;2.4170020120724347;298.20359622517526;0.497821
pa;100;390;21;gtree;0.015555555555555555;5.913844313986403;1.115237480127186;331.7319102190868;0.25909
pa;100;390;21;pfs;0;19.632391266715004;1.6528904665314401;2204.2969695425004;0.295912
pa;100;390;21;pfsp;0;4.955934264246986;1.1622962437987243;133.48523861255606;0.18129
pa;100;390;21;prism;0.027676767676767678;4.160933582622373;1.2304657914668014;187.63862443754547;0.319611
pa;100;390;21;rwordle;0.09262626262626263;2.0247065074731174;1.0649550706033377;475.88623154080955;0.592301
pa;100;390;21;scale;0;19.76188772406883;1.0596205962059622;4.9840863080587695e-27;0
pa;100;390;21;vpsc;0.02282828282828283;1.9966643179095396;1.868773617313638;95.89800493347484;0.415543
pa;100;390;22;gtree;0.030505050505050504;5.5917206745109045;1.0040229307050186;548.8210712685494;0.282207
pa;100;390;22;pfs;0;18.3162740337978;1.5678678567460465;4488.368457597143;0.310829
pa;100;390;22;pfsp;0;4.380014601484467;1.1170199423052802;201.07734316149504;0.203815
pa;100;390;22;prism;0.02202020202020202;4.427346967541461;1.2532941984637482;323.82143374276694;0.307982
pa;100;390;22;rwordle;0.09181818181818181;2.003140668415336;1.0808336239972096;472.3801387551138;0.617001
pa;100;390;22;scale;0;19.763299699830025;1.0611280911364267;0;0
pa;100;390;22;vpsc;0.022727272727272728;2.173039479201728;1.7947069538197793;99.33323341500497;0.375189
pa;100;485;23;gtree;0.039292929292929296;6.347117519715062;1.1536547700754975;611.6688035641043;0.278695
pa;100;485;23;pfs;0;19.59657574407997;1.52572091886608;1049.8813779217692;0.268169
pa;100;485;23;pfsp;0;5.314196714006718;1.2240636960087479;177.7525574053351;0.203483
pa;100;485;23;prism;0.019292929292929292;4.531928696657314;1.25;155.85627462291316;0.3252
pa;100;485;23;rwordle;0.10171717171717172;2.2996251467342375;1.0973451327433628;526.126134066396;0.683759
pa;100;485;23;scale;0;19.37781424904263;1.0668633235004916;0;0
pa;100;485;23;vpsc;0.02393939393939394;2.5845597991015277;1.6357939866981805;150.62457400355302;0.415856
pa;100;579;24;gtree;0.03393939393939394;7.391585514314869;1.1809825046950677;1354.9445917359435;0.365362
pa;100;579;24;pfs;0;21.17776512447575;1.7491006505931879;3795.7897169009952;0.369996
pa;100;579;24;pfsp;0;5.7809639276747005;1.1486149021429817;220.41849600935296;0.232834
pa;100;579;24;prism;0.025656565656565655;4.794322619177592;1.2190070057873896;397.258001063544;0.366536
pa;100;579;24;rwordle;0.10020202020202021;2.2090150860529234;1.1551724137931034;464.03854610277693;0.650434
pa;100;579;24;scale;0;33.99262753180863;1.061870026525199;1.3998681791160814e-19;0
pa;100;579;24;vpsc;0.029292929292929294;2.706368512149492;1.9364161849710984;305.9021230828218;0.551697
pa;100;390;25;gtree;0.019797979797979797;5.96737132666071;1.1885521885521886;302.60719860006293;0.300682
pa;100;390;25;pfs;0;18.509606972363272;1.8715083798882681;1646.746995764683;0.310004
pa;100;390;25;pfsp;0;4.96137003969371;1.2315462315462316;182.00667367997522;0.205718
pa;100;390;25;prism;0.02484848484848485;4.629979833686065;1.29416435093291;196.84895274202594;0.322685
pa;100;390;25;rwordle;0.09767676767676768;2.0341503400586656;1.0297872340425531;464.15495351229436;0.557497
pa;100;390;25;scale;0;19.516116609542873;1.0620689655172413;5.056787729083938e-27;0
pa;100;390;25;vpsc;0.02666666666666667;2.5266425241563826;1.966887417218543;210.58093972440003;0.480297
pa;100;390;26;gtree;0.0401010101010101;6.3146743297056975;1.2019230769230769;547.5749237170957;0.370532
pa;100;390;26;pfs;0;16.61620451421357;1.6947751322751323;1844.44091277158;0.335516
pa;100;390;26;pfsp;0;4.921386728251662;1.2404351984696318;154.50393775467796;0.254884
pa;100;390;26;prism;0.019090909090909092;4.209207889499264;1.2603933978654753;244.85825109815084;0.359301
pa;100;390;26;rwordle;0.09909090909090909;1.9905320012163703;1.105;545.3910540494924;0.714854
pa;100;390;26;scale;0;34.87421239721116;1.066047919293821;1.4778123324520338e-19;0
pa;100;390;26;vpsc;0.02212121212121212;2.0999704434956183;1.8368831168831168;184.3842770562395;0.471668
pa;100;390;27;gtree;0.030505050505050504;5.5917206745109045;1.0040229307050186;548.8210712685494;0.282207
pa;100;390;27;pfs;0;18.3162740337978;1.5678678567460465;4488.368457597143;0.310829
pa;100;390;27;pfsp;0;4.380014601484467;1.1170199423052802;201.07734316149504;0.203815
pa;100;390;27;prism;0.02202020202020202;4.427346967541461;1.2532941984637482;323.82143374276694;0.307982
pa;100;390;27;rwordle;0.09181818181818181;2.003140668415336;1.0808336239972096;472.3801387551138;0.617001
pa;100;390;27;scale;0;19.763299699830025;1.0611280911364267;0;0
pa;100;390;27;vpsc;0.022727272727272728;2.173039479201728;1.7947069538197793;99.33323341500497;0.375189
pa;100;390;28;gtree;0.025656565656565655;5.899053947810568;1.1264120494889727;313.13331560571527;0.280099
pa;100;390;28;pfs;0;19.248137940491237;1.5557223264540339;2174.8756070242557;0.298665
pa;100;390;28;pfsp;0;5.358868146087926;1.086176980913823;184.7292469371928;0.204508
pa;100;390;28;prism;0.024343434343434344;4.2943284963541615;1.2374005305039788;328.9784389923842;0.32664
pa;100;390;28;rwordle;0.09656565656565656;2.0567110286334986;1.0548245614035088;513.0609708343236;0.607395
pa;100;390;28;scale;0;19.661841212395387;1.064327485380117;0;0
pa;100;390;28;vpsc;0.025353535353535354;2.162949695104006;1.829954954954955;530.1136017601775;0.436631
pa;100;579;29;gtree;0.020303030303030302;7.230108048631744;1.1022955326460482;221.31818428206344;0.288135
pa;100;579;29;pfs;0;21.572480332667766;1.7402624671916012;1775.9839983829854;0.325081
pa;100;579;29;pfsp;0;6.137060369124739;1.1330739299610895;101.63649742189831;0.200607
pa;100;579;29;prism;0.020404040404040404;5.486260405216257;1.2255206611570248;162.75133081632174;0.315822
pa;100;579;29;rwordle;0.10767676767676768;2.317235092370533;1.0923252279635258;564.8205411654363;0.66421
pa;100;579;29;scale;0;19.284733545009868;1.0648754914809961;0;0
pa;100;579;29;vpsc;0.02383838383838384;2.6052641778885945;1.8136160714285714;164.61725237985635;0.480456
pa;100;485;2;gtree;0.022626262626262626;7.02030412111437;1.0650720164609053;185.66977948744426;0.3012
pa;100;485;2;pfs;0;20.807341093243355;1.689829728485964;1727.9067307094895;0.352741
pa;100;485;2;pfsp;0;5.941060016034227;1.0025231286795626;168.98478975487356;0.199088
pa;100;485;2;prism;0.021717171717171718;5.001875363434738;1.1321224701608719;131.40438320225792;0.315172
pa;100;485;2;rwordle;0.10393939393939394;2.264109174374419;1.107771706132362;540.3492716443469;0.59927
pa;100;485;2;scale;0;34.1730229765356;1.068010372465818;1.544425245100477e-19;0
pa;100;485;2;vpsc;0.026767676767676767;2.6344897885333047;2.0421455938697317;178.75963201179005;0.432146
pa;100;579;30;gtree;0.028282828282828285;6.852230624012477;1.1343994758628906;453.04789595551716;0.282284
pa;100;579;30;pfs;0;23.402924186211564;1.5744454481581853;2400.363427177585;0.322372
pa;100;579;30;pfsp;0;5.872505508280805;1.1442499072293628;76.79836346299929;0.213733
pa;100;579;30;prism;0.02090909090909091;5.178110822079662;1.1636574807306515;152.44180936261023;0.331909
pa;100;579;30;rwordle;0.10252525252525252;2.4009687748956208;1.1132316773241515;645.903048541478;0.677989
pa;100;579;30;scale;0;19.33312737223056;1.0635863394182898;0;0
pa;100;579;30;vpsc;0.02696969696969697;2.941855064251602;2.509543240752929;483.38517627943503;0.470548
pa;100;485;3;gtree;0.030404040404040406;6.541226800688128;1.0071798962903868;598.2319876258704;0.315649
pa;100;485;3;pfs;0;22.731587128281667;1.9122513089005235;5005.889343803743;0.390593
pa;100;485;3;pfsp;0;5.938107664338935;1.1146153846153846;185.67429253454972;0.22392
pa;100;485;3;prism;0.021919191919191918;4.61254105840305;1.1863157894736842;195.89168567873358;0.338097
pa;100;485;3;rwordle;0.10929292929292929;2.1218520033795207;1.1541279921836833;600.3341592101564;0.696649
pa;100;485;3;scale;0;34.17511125408824;1.0718599033816425;1.5219507781790943e-19;0
pa;100;485;3;vpsc;0.0298989898989899;2.7105166645706156;2.144335995267672;282.61247857795877;0.552646
pa;100;485;4;gtree;0.02070707070707071;6.994256139036063;1.067005937234945;306.74927116982013;0.310071
pa;100;485;4;pfs;0;22.702775248209008;1.7528533313569998;2290.780137806571;0.322023
pa;100;485;4;pfsp;0;5.686750295223395;1.217180098361645;263.81722042849566;0.264661
pa;100;485;4;prism;0.024242424242424242;4.82812221781382;1.4104057854560064;170.13184321706265;0.382802
pa;100;485;4;rwordle;0.1097979797979798;2.1202855403999603;1.066617320503331;666.7554716528266;0.685004
pa;100;485;4;scale;0;19.58152653593768;1.062550237486299;0;0
pa;100;485;4;vpsc;0.02414141414141414;2.297272179356492;1.947064540101755;115.0390451039591;0.402745
pa;100;579;5;gtree;0.0301010101010101;6.3688908736366905;1.0609059233449478;383.80323510667375;0.33092
pa;100;579;5;pfs;0;21.607528365053604;1.7788739946380696;1422.554932242236;0.315858
pa;100;579;5;pfsp;0;5.662682195207235;1.1648132780082987;99.94873542551557;0.196366
pa;100;579;5;prism;0.022323232323232325;4.761175487087074;1.3611214953271027;224.4395569202107;0.317979
pa;100;579;5;rwordle;0.10484848484848484;2.2513153886381674;1.1180351906158357;606.2235247916938;0.645334
pa;100;579;5;scale;0;19.496026767043077;1.0633861551292745;0;0
pa;100;579;5;vpsc;0.022424242424242423;2.8225458169219646;2.2571606475716064;251.21968508300228;0.49294
pa;100;485;6;gtree;0.03575757575757576;5.932375717426607;1.0296998911522315;367.9751861526442;0.345982
pa;100;485;6;pfs;0;19.493141229755718;1.6510513296227582;1885.9904286014266;0.325791
pa;100;485;6;pfsp;0;5.264338907000094;1.1034564393939394;131.145767555621;0.213658
pa;100;485;6;prism;0.025454545454545455;4.829886236322448;1.0925925925925926;193.45799893387033;0.337476
pa;100;485;6;rwordle;0.10282828282828282;2.1318556223876075;1.1067435989902632;518.4290975009502;0.720695
pa;100;485;6;scale;0;19.567901234567902;1.0607831677381647;0;0
pa;100;485;6;vpsc;0.026565656565656567;2.5121563838497276;1.819481315090872;348.68339526506855;0.456103
pa;100;485;7;gtree;0.02393939393939394;6.485504215475869;1.0779989241527703;208.7992165473321;0.284346
pa;100;485;7;pfs;0;21.625170959682784;1.6359649122807018;3540.448960811029;0.333278
pa;100;485;7;pfsp;0;5.222629970197863;1.0510651629072683;83.31721284827854;0.188924
pa;100;485;7;prism;0.018282828282828283;4.451340880479223;1.1659693165969316;230.12034315486807;0.306767
pa;100;485;7;rwordle;0.09727272727272727;2.1178996330850026;1.0442391832766165;486.6894890796996;0.663376
pa;100;485;7;scale;0;19.3296111507088;1.0626959247648904;0;0
pa;100;485;7;vpsc;0.022323232323232325;2.5071426211114893;1.9834710743801653;151.32843484795296;0.429816
pa;100;579;8;gtree;0.016767676767676768;6.388757165128798;1.028710696877176;200.17875884815155;0.273498
pa;100;579;8;pfs;0;20.405170327316092;1.698421117049488;2274.4786950398566;0.348833
pa;100;579;8;pfsp;0;5.741946482970176;1.1832983028515858;139.335804093751;0.213006
pa;100;579;8;prism;0.02;4.854806211157758;1.2186679790026247;130.56871646214617;0.29343
pa;100;579;8;rwordle;0.09585858585858587;2.3057556482895087;1.1043478260869566;514.1987244739211;0.586551
pa;100;579;8;scale;0;19.342127094740334;1.064551508029769;0;0
pa;100;579;8;vpsc;0.03272727272727273;2.5500082803317157;2.1179273377010124;202.43737282949067;0.52331
pa;100;579;9;gtree;0.027373737373737373;6.399228749148921;1.0673214817220011;421.80928026702475;0.328648
pa;100;579;9;pfs;0;21.170211953017546;1.7943869221071775;2052.842777115715;0.349114
pa;100;579;9;pfsp;0;5.483809800988903;1.1642294713160855;228.68955537407624;0.215065
pa;100;579;9;prism;0.01898989898989899;4.935758338343891;1.2035761154855642;203.48354178352687;0.312623
pa;100;579;9;rwordle;0.09545454545454546;2.306476267756387;1.0814597882405947;541.3514845608458;0.618801
pa;100;579;9;scale;0;33.73627900514103;1.0696957114894121;1.4111660283242716e-19;0
pa;100;579;9;vpsc;0.027676767676767678;2.6565692332254387;2.1473429951690823;190.29571748107648;0.525571
pa;10;35;10;gtree;0.03333333333333333;1.3906535563842093;1.1292402579198206;46.39926679398008;0.331023
pa;10;35;10;pfs;0;1.3426100061028012;1.186320420036895;25.468560874783947;0.245866
pa;10;35;10;pfsp;0;1.1133023874775108;1.0459770114942528;31.467304193425008;0.312831
pa;10;35;10;prism;0.03333333333333333;1.194950610992439;1.0975537872089596;30.000930623176114;0.389858
pa;10;35;10;rwordle;0.011111111111111112;1.041916165642378;1;24.774316205132383;0.172143
pa;10;35;10;scale;0;4.447649798856659;1.0655795072788354;0;0
pa;10;35;10;vpsc;0.011111111111111112;1.0098454405568493;1;1.2500007000001483;0.057568
pa;10;39;11;gtree;0.011111111111111112;1.395724447791128;1.1949367088607594;40.35792174163771;0.186713
pa;10;39;11;pfs;0;1.2506121214085817;1.1143258991360256;9.295429095424634;0.192582
pa;10;39;11;pfsp;0;1.0852582509301998;1.0331223628691983;9.042741118594753;0.15312
pa;10;39;11;prism;0.022222222222222223;1.3094592252578592;1.1854530841872615;21.378263882763434;0.202386
pa;10;39;11;rwordle;0.011111111111111112;1.0467440816656681;1.0338983050847457;9.558108996212885;0.12744
pa;10;39;11;scale;0;1.9688956380583338;1.0253473812795846;1.7751083656986149e-19;0
pa;10;39;11;vpsc;0.011111111111111112;1.013737892751791;1.0169491525423728;2.679167473815638;0.095952
pa;10;30;12;gtree;0;1.249049913161558;1.0232426303854876;10.828722534167428;0.111239
pa;10;30;12;pfs;0;1.0622659818330444;1.0295566502463054;0.5700046075759394;0.040917
pa;10;30;12;pfsp;0;1.031614961156557;1.0238095238095237;0.39210966180973295;0.032297
pa;10;30;12;prism;0;1.2235400349224792;1.07903981264637;11.720327205992623;0.11198
pa;10;30;12;rwordle;0.03333333333333333;1.0120243199269892;1.0420918367346939;6.637179975712;0.088773
pa;10;30;12;scale;0;1.1754341503445447;1.0040485829959513;1.9753113375449637e-19;0
pa;10;30;12;vpsc;0;1.0107527017350928;1.0119047619047619;0.5988780154391198;0.032371
pa;10;35;13;gtree;0.03333333333333333;1.3906535563842093;1.1292402579198206;46.39926679398008;0.331023
pa;10;35;13;pfs;0;1.3426100061028012;1.186320420036895;25.468560874783947;0.245866
pa;10;35;13;pfsp;0;1.1133023874775108;1.0459770114942528;31.467304193425008;0.312831
pa;10;35;13;prism;0.03333333333333333;1.194950610992439;1.0975537872089596;30.000930623176114;0.389858
pa;10;35;13;rwordle;0.011111111111111112;1.041916165642378;1;24.774316205132383;0.172143
pa;10;35;13;scale;0;4.447649798856659;1.0655795072788354;0;0
pa;10;35;13;vpsc;0.011111111111111112;1.0098454405568493;1;1.2500007000001483;0.057568
pa;10;35;14;gtree;0.03333333333333333;1.3906535563842093;1.1292402579198206;46.39926679398008;0.331023
pa;10;35;14;pfs;0;1.3426100061028012;1.186320420036895;25.468560874783947;0.245866
pa;10;35;14;pfsp;0;1.1133023874775108;1.0459770114942528;31.467304193425008;0.312831
pa;10;35;14;prism;0.03333333333333333;1.194950610992439;1.0975537872089596;30.000930623176114;0.389858
pa;10;35;14;rwordle;0.011111111111111112;1.041916165642378;1;24.774316205132383;0.172143
pa;10;35;14;scale;0;4.447649798856659;1.0655795072788354;0;0
pa;10;35;14;vpsc;0.011111111111111112;1.0098454405568493;1;1.2500007000001483;0.057568
pa;10;30;15;gtree;0;1.249049913161558;1.0232426303854876;10.828722534167428;0.111239
pa;10;30;15;pfs;0;1.0622659818330444;1.0295566502463054;0.5700046075759394;0.040917
pa;10;30;15;pfsp;0;1.031614961156557;1.0238095238095237;0.39210966180973295;0.032297
pa;10;30;15;prism;0;1.2235400349224792;1.07903981264637;11.720327205992623;0.11198
pa;10;30;15;rwordle;0.03333333333333333;1.0120243199269892;1.0420918367346939;6.637179975712;0.088773
pa;10;30;15;scale;0;1.1754341503445447;1.0040485829959513;1.9753113375449637e-19;0
pa;10;30;15;vpsc;0;1.0107527017350928;1.0119047619047619;0.5988780154391198;0.032371
pa;10;35;16;gtree;0.03333333333333333;1.3906535563842093;1.1292402579198206;46.39926679398008;0.331023
pa;10;35;16;pfs;0;1.3426100061028012;1.186320420036895;25.468560874783947;0.245866
pa;10;35;16;pfsp;0;1.1133023874775108;1.0459770114942528;31.467304193425008;0.312831
pa;10;35;16;prism;0.03333333333333333;1.194950610992439;1.0975537872089596;30.000930623176114;0.389858
pa;10;35;16;rwordle;0.011111111111111112;1.041916165642378;1;24.774316205132383;0.172143
pa;10;35;16;scale;0;4.447649798856659;1.0655795072788354;0;0
pa;10;35;16;vpsc;0.011111111111111112;1.0098454405568493;1;1.2500007000001483;0.057568
pa;10;39;17;gtree;0.011111111111111112;1.395724447791128;1.1949367088607594;40.35792174163771;0.186713
